num_models,fold,doc_offset,model_span,model_ent_type,error_type,corpus_span,corpus_ent_type,correct_span,correct_ent_type,notes,time_started,time_stopped,time_elapsed
2,train,424,"[297, 306): 'Standings'",ORG,,,,,,,,,
2,train,426,"[19, 28): 'ARGENTINE'",ORG,,,,,,,,,
2,train,426,"[463, 473): 'Colon Note'",ORG,,,,,,,,,
2,train,429,"[11, 21): 'BASKETBALL'",LOC,,,,,,,,,
2,train,432,"[19, 27): 'MOROCCAN'",ORG,,,,,,,,,
2,train,433,"[11, 17): 'TENNIS'",LOC,,,,,,,,,
2,train,433,"[590, 598): 'Olympics'",LOC,,,,,,,,,
2,train,434,"[2501, 2508): 'Arantxa'",PER,,,,,,,,,
2,train,435,"[2094, 2110): 'Grandstand court'",MISC,,,,,,,,,
2,train,435,"[11, 17): 'TENNIS'",LOC,,,,,,,,,
2,train,435,"[3396, 3400): 'Open'",ORG,,,,,,,,,
2,train,435,"[1043, 1046): 'ATP'",PER,,,,,,,,,
2,train,435,"[3088, 3097): 'Wimbledon'",ORG,,,,,,,,,
2,train,435,"[30, 32): 'HE'",PER,,,,,,,,,
2,train,436,"[2887, 2892): 'South'",LOC,,,,,,,,,
2,train,436,"[2893, 2898): 'Korea'",LOC,,,,,,,,,
2,train,436,"[11, 17): 'TENNIS'",LOC,,,,,,,,,
2,train,436,"[3173, 3178): 'South'",LOC,,,,,,,,,
2,train,436,"[3179, 3185): 'Africa'",LOC,,,,,,,,,
2,train,437,"[21, 30): 'CUBS EDGE'",ORG,,,,,,,,,
2,train,437,"[31, 37): 'BRAVES'",PER,,,,,,,,,
2,train,437,"[622, 627): 'Vinny'",PER,,,,,,,,,
2,train,437,"[1571, 1579): 'Trenidad'",PER,,,,,,,,,
2,train,437,"[837, 845): 'Castilla'",PER,,,,,,,,,
2,train,437,"[106, 111): 'Tyler'",PER,,,,,,,,,
2,train,437,"[112, 119): 'Houston'",LOC,,,,,,,,,
2,train,438,"[674, 696): 'BALTIMORE MINNESOTA AT'",ORG,,,,,,,,,
2,train,438,"[736, 750): 'CALIFORNIA NEW'",ORG,,,,,,,,,
2,train,438,"[783, 790): 'EASTERN'",ORG,,,,,,,,,
2,train,438,"[705, 717): 'MILWAUKEE AT'",ORG,,,,,,,,,
2,train,438,"[759, 775): 'SEATTLE NATIONAL'",LOC,,,,,,,,,
2,train,438,"[767, 775): 'NATIONAL'",MISC,,,,,,,,,
2,train,438,"[1075, 1083): 'DIVISION'",ORG,,,,,,,,,
2,train,439,"[84, 113): 'San Francisco Giants All-Star'",ORG,,,,,,,,,
2,train,439,"[502, 511): 'Baltimore'",LOC,,,,,,,,,
2,train,440,"[219, 225): 'Brazil'",PER,,,,,,,,,
2,train,441,"[50, 59): 'SUPERCUP.'",LOC,,,,,,,,,
2,train,441,"[50, 58): 'SUPERCUP'",LOC,,,,,,,,,
2,train,441,"[146, 154): 'Supercup'",MISC,,,,,,,,,
2,train,444,"[226, 228): 'P.'",PER,,,,,,,,,
2,train,444,"[250, 252): 'M.'",PER,,,,,,,,,
2,train,444,"[780, 782): 'M.'",PER,,,,,,,,,
2,train,444,"[1060, 1062): 'M.'",PER,,,,,,,,,
2,train,444,"[20, 40): 'SCOREBOARD-AUSTRALIA'",ORG,,,,,,,,,
2,train,444,"[52, 59): 'ONE-DAY'",LOC,,,,,,,,,
2,train,449,"[320, 326): 'France'",MISC,,,,,,,,,
2,train,452,"[35, 41): 'Monday'",ORG,,,,,,,,,
2,train,456,"[480, 485): 'Naina'",MISC,,,,,,,,,
2,train,457,"[277, 282): 'Piotr'",PER,,,,,,,,,
2,train,466,"[363, 367): 'Col.'",LOC,,,,,,,,,
2,train,473,"[122, 127): 'Arlen'",PER,,,,,,,,,
2,train,473,"[637, 643): 'Prince'",PER,,,,,,,,,
2,train,475,"[1481, 1485): 'Gulf'",MISC,,,,,,,,,
2,train,483,"[812, 820): 'Congress'",LOC,,,,,,,,,
2,train,483,"[759, 763): 'Gore'",MISC,,,,,,,,,
2,train,483,"[2205, 2209): 'Dole'",ORG,,,,,,,,,
2,train,483,"[2205, 2209): 'Dole'",PER,,,,,,,,,
2,train,484,"[3862, 3868): 'Senate'",LOC,,,,,,,,,
2,train,484,"[4128, 4134): 'Senate'",LOC,,,,,,,,,
2,train,484,"[375, 378): 'Sen'",PER,,,,,,,,,
2,train,487,"[228, 239): 'Puertollano'",ORG,,,,,,,,,
2,train,487,"[1262, 1265): 'IPE'",ORG,,,,,,,,,
2,train,491,"[190, 196): 'Series'",MISC,,,,,,,,,
2,train,491,"[753, 772): 'J.J. KENNY K-SHEETS'",ORG,,,,,,,,,
2,train,491,"[753, 757): 'J.J.'",ORG,,,,,,,,,
2,train,498,"[21, 28): 'RABN.CN'",LOC,,,,,,,,,
2,train,506,"[336, 338): 'LE'",ORG,,,,,,,,,
2,train,506,"[200, 209): 'LA PRESSE'",LOC,,,,,,,,,
2,train,510,"[335, 344): 'Nadarajah'",PER,,,,,,,,,
2,train,511,"[3150, 3156): 'Europe'",MISC,,,,,,,,,
2,train,511,"[223, 229): 'Street'",LOC,,,,,,,,,
2,train,511,"[218, 229): 'wall Street'",LOC,,,,,,,,,
2,train,511,"[1096, 1100): 'U.S.'",ORG,,,,,,,,,
2,train,512,"[867, 882): 'Iraqi nationals'",MISC,,,,,,,,,
2,train,515,"[173, 180): 'COUNCIL'",MISC,,,,,,,,,
2,train,515,"[11, 19): 'OFFICIAL'",MISC,,,,,,,,,
2,train,517,"[212, 220): 'European'",MISC,,,,,,,,,
2,train,517,"[221, 229): 'PGA Tour'",MISC,,,,,,,,,
2,train,519,"[19, 26): 'THOMSON'",LOC,,,,,,,,,
2,train,519,"[38, 45): 'MANAGER'",MISC,,,,,,,,,
2,train,519,"[49, 61): 'RAITH ROVERS'",LOC,,,,,,,,,
2,train,520,"[24, 34): 'GRIQUALAND'",PER,,,,,,,,,
2,train,521,"[35, 45): 'MANCHESTER'",MISC,,,,,,,,,
2,train,524,"[1022, 1031): 'Salisbury'",ORG,,,,,,,,,
2,train,524,"[1095, 1103): 'Pakistan'",PER,,,,,,,,,
2,train,525,"[42, 48): 'SEASON'",PER,,,,,,,,,
2,train,527,"[190, 198): 'Pakistnn'",MISC,,,,,,,,,
2,train,528,"[610, 615): 'Grand'",MISC,,,,,,,,,
2,train,529,"[11, 17): 'TENNIS'",LOC,,,,,,,,,
2,train,529,"[122, 126): 'U.S.'",MISC,,,,,,,,,
2,train,529,"[3804, 3808): 'Zina'",PER,,,,,,,,,
2,train,530,"[683, 702): 'BALTIMORE MINNESOTA'",ORG,,,,,,,,,
2,train,530,"[706, 713): 'TORONTO'",ORG,,,,,,,,,
2,train,530,"[727, 740): 'CHICAGO TEXAS'",ORG,,,,,,,,,
2,train,530,"[1091, 1117): 'WESTERN DIVISION SAN DIEGO'",MISC,,,,,,,,,
2,train,530,"[510, 517): 'WESTERN'",MISC,,,,,,,,,
2,train,530,"[706, 723): 'TORONTO MILWAUKEE'",ORG,,,,,,,,,
2,train,530,"[1255, 1272): 'SAN FRANCISCO LOS'",ORG,,,,,,,,,
2,train,530,"[683, 705): 'BALTIMORE MINNESOTA AT'",LOC,,,,,,,,,
2,train,530,"[1230, 1238): 'SCHEDULE'",ORG,,,,,,,,,
2,train,530,"[789, 796): 'SEATTLE'",MISC,,,,,,,,,
2,train,530,"[813, 829): 'EASTERN DIVISION'",ORG,,,,,,,,,
2,train,530,"[789, 805): 'SEATTLE NATIONAL'",LOC,,,,,,,,,
2,train,530,"[789, 812): 'SEATTLE NATIONAL LEAGUE'",ORG,,,,,,,,,
2,train,531,"[11, 19): 'BASEBALL'",PER,,,,,,,,,
2,train,531,"[21, 27): 'GIANTS'",MISC,,,,,,,,,
2,train,532,"[1398, 1404): 'Boston'",LOC,,,,,,,,,
2,train,532,"[969, 976): 'Seattle'",PER,,,,,,,,,
2,train,532,"[969, 976): 'Seattle'",LOC,,,,,,,,,
2,train,533,"[298, 327): 'National League SAN FRANCISCO'",MISC,,,,,,,,,
2,train,534,"[2013, 2020): 'Germany'",MISC,,,,,,,,,
2,train,534,"[1058, 1065): 'Stadium'",LOC,,,,,,,,,
2,train,534,"[138, 142): 'U.S.'",MISC,,,,,,,,,
2,train,534,"[1058, 1071): 'Stadium Court'",PER,,,,,,,,,
2,train,534,"[2758, 2766): 'Olympics'",LOC,,,,,,,,,
2,train,542,"[54, 59): 'WORLD'",MISC,,,,,,,,,
2,train,543,"[19, 28): 'NEUCHATEL'",PER,,,,,,,,,
2,train,545,"[11, 18): 'CYCLING'",PER,,,,,,,,,
2,train,546,"[63, 68): 'Emese'",PER,,,,,,,,,
2,train,546,"[69, 75): 'Bartha'",LOC,,,,,,,,,
2,train,546,"[1061, 1075): 'ABN-AMRO Hoare'",ORG,,,,,,,,,
2,train,546,"[1061, 1069): 'ABN-AMRO'",ORG,,,,,,,,,
2,train,547,"[655, 668): 'MORAV.CHEMIC.'",ORG,,,,,,,,,
2,train,553,"[398, 402): 'SPLA'",MISC,,,,,,,,,
2,train,553,"[1805, 1815): 'Batchelor,'",LOC,,,,,,,,,
2,train,553,"[1496, 1500): 'Mary'",PER,,,,,,,,,
2,train,553,"[1501, 1510): 'Batchelor'",PER,,,,,,,,,
2,train,553,"[1805, 1814): 'Batchelor'",ORG,,,,,,,,,
2,train,554,"[1103, 1109): 'Dayton'",MISC,,,,,,,,,
2,train,554,"[1511, 1518): 'Bosnian'",MISC,,,,,,,,,
2,train,557,"[11, 23): 'Nationalists'",MISC,,,,,,,,,
2,train,561,"[11, 18): 'Estonia'",ORG,,,,,,,,,
2,train,564,"[346, 350): 'Tass'",MISC,,,,,,,,,
2,train,565,"[649, 659): 'Vyacheslav'",PER,,,,,,,,,
2,train,569,"[11, 20): 'Venezuela'",ORG,,,,,,,,,
2,train,571,"[232, 245): 'O Globo daily'",ORG,,,,,,,,,
2,train,583,"[155, 183): 'Birmingham Public Park & Rec'",ORG,,,,,,,,,
2,train,583,"[155, 184): 'Birmingham Public Park & Rec.'",LOC,,,,,,,,,
2,train,583,"[155, 177): 'Birmingham Public Park'",LOC,,,,,,,,,
2,train,588,"[654, 668): 'southeast U.S.'",LOC,,,,,,,,,
2,train,590,"[146, 150): 'Wisc'",LOC,,,,,,,,,
2,train,590,"[196, 202): 'Series'",MISC,,,,,,,,,
2,train,593,"[11, 22): 'Paralympics'",ORG,,,,,,,,,
2,train,593,"[169, 185): 'Paralympic Games'",ORG,,,,,,,,,
2,train,593,"[97, 102): 'Juppe'",PER,,,,,,,,,
2,train,594,"[1998, 2030): 'Mercantile & General reinsurance'",ORG,,,,,,,,,
2,train,594,"[1998, 2018): 'Mercantile & General'",MISC,,,,,,,,,
2,train,594,"[2049, 2052): 'Re.'",ORG,,,,,,,,,
2,train,595,"[450, 452): 'M.'",PER,,,,,,,,,
2,train,595,"[138, 149): 'VEERAKESARI'",MISC,,,,,,,,,
2,train,595,"[138, 149): 'VEERAKESARI'",LOC,,,,,,,,,
2,train,595,"[1148, 1165): 'Cultural Ministry'",ORG,,,,,,,,,
2,train,595,"[764, 770): 'ISLAND'",MISC,,,,,,,,,
2,train,596,"[2320, 2333): 'Nirmal Hriday'",ORG,,,,,,,,,
2,train,596,"[2335, 2350): 'Immaculate Home'",ORG,,,,,,,,,
2,train,596,"[2074, 2086): 'Gift of Love'",PER,,,,,,,,,
2,train,597,"[813, 832): 'Palestinian Islamic'",MISC,,,,,,,,,
2,train,597,"[912, 920): 'interior'",ORG,,,,,,,,,
2,train,597,"[695, 709): 'British Jewish'",MISC,,,,,,,,,
2,train,598,"[31, 47): 'U.S. Congressman'",LOC,,,,,,,,,
2,train,598,"[295, 316): 'California Republican'",LOC,,,,,,,,,
2,train,598,"[295, 316): 'California Republican'",MISC,,,,,,,,,
2,train,600,"[54, 59): 'Gopal'",PER,,,,,,,,,
2,train,604,"[11, 27): 'HELIBOR INTEREST'",MISC,,,,,,,,,
2,train,608,"[1100, 1117): 'Benelux countries'",LOC,,,,,,,,,
2,train,608,"[1080, 1091): 'Scandanavia'",ORG,,,,,,,,,
2,train,608,"[477, 487): 'CeBIT Home'",MISC,,,,,,,,,
2,train,609,"[386, 390): 'Rona'",PER,,,,,,,,,
2,train,609,"[720, 726): 'Airbus'",MISC,,,,,,,,,
2,train,609,"[727, 731): 'A310'",MISC,,,,,,,,,
2,train,610,"[209, 214): 'March'",MISC,,,,,,,,,
2,train,610,"[215, 219): '1997'",MISC,,,,,,,,,
2,train,616,"[847, 850): 'Jim'",LOC,,,,,,,,,
2,train,616,"[847, 850): 'Jim'",MISC,,,,,,,,,
2,train,616,"[1042, 1047): 'Sarah'",LOC,,,,,,,,,
2,train,617,"[1085, 1097): 'CDU/ CSU SPD'",ORG,,,,,,,,,
2,train,617,"[696, 706): 'FDP Greens'",ORG,,,,,,,,,
2,train,619,"[73, 87): 'Mentmore Abbey'",LOC,,,,,,,,,
2,train,619,"[450, 459): 'Platignum'",LOC,,,,,,,,,
2,train,619,"[45, 53): 'Mentmore'",PER,,,,,,,,,
2,train,620,"[284, 290): 'Flight'",MISC,,,,,,,,,
2,train,620,"[162, 178): 'Stansted airport'",LOC,,,,,,,,,
2,train,624,"[160, 165): 'SBPUs'",MISC,,,,,,,,,
2,train,624,"[23, 28): 'SBPUs'",MISC,,,,,,,,,
2,train,626,"[398, 412): 'People's Daily'",PER,,,,,,,,,
2,train,627,"[402, 407): 'Naoto'",PER,,,,,,,,,
2,train,628,"[538, 543): 'Japan'",MISC,,,,,,,,,
2,train,630,"[582, 591): 'Yuan-dong'",PER,,,,,,,,,
2,train,630,"[582, 591): 'Yuan-dong'",LOC,,,,,,,,,
2,train,632,"[1348, 1351): 'SEC'",MISC,,,,,,,,,
2,train,633,"[11, 18): 'ITALIAN'",LOC,,,,,,,,,
2,train,635,"[721, 728): 'Prairie'",LOC,,,,,,,,,
2,train,637,"[151, 158): 'Masters'",MISC,,,,,,,,,
2,train,637,"[17, 24): 'BRITISH'",MISC,,,,,,,,,
2,train,637,"[25, 32): 'MASTERS'",MISC,,,,,,,,,
2,train,639,"[20, 23): 'VAN'",PER,,,,,,,,,
2,train,639,"[54, 58): 'TOUR'",MISC,,,,,,,,,
2,train,639,"[11, 18): 'CYCLING'",MISC,,,,,,,,,
2,train,639,"[333, 335): '3.'",PER,,,,,,,,,
2,train,639,"[20, 23): 'VAN'",ORG,,,,,,,,,
2,train,640,"[361, 363): '3.'",PER,,,,,,,,,
2,train,640,"[505, 507): '7.'",PER,,,,,,,,,
2,train,640,"[20, 23): 'VAN'",ORG,,,,,,,,,
2,train,641,"[1392, 1394): '5.'",PER,,,,,,,,,
2,train,642,"[850, 853): 'GAN'",MISC,,,,,,,,,
2,train,642,"[62, 74): 'Martin Ayres'",LOC,,,,,,,,,
2,train,643,"[11, 18): 'CYCLING'",PER,,,,,,,,,
2,train,643,"[94, 101): 'Britain'",MISC,,,,,,,,,
2,train,643,"[409, 425): 'Atlanta Olympics'",LOC,,,,,,,,,
2,train,643,"[417, 425): 'Olympics'",ORG,,,,,,,,,
2,train,644,"[591, 597): 'Oxford'",PER,,,,,,,,,
2,train,644,"[732, 745): 'West Bromwich'",PER,,,,,,,,,
2,train,645,"[224, 226): 'K.'",PER,,,,,,,,,
2,train,645,"[237, 239): 'L.'",PER,,,,,,,,,
2,train,646,"[147, 156): 'Liverpool'",PER,,,,,,,,,
2,train,647,"[48, 54): '21-DAY'",LOC,,,,,,,,,
2,train,647,"[25, 31): 'JOCKEY'",PER,,,,,,,,,
2,train,648,"[382, 389): 'Atlanta'",MISC,,,,,,,,,
2,train,648,"[201, 205): '2000'",LOC,,,,,,,,,
2,train,651,"[75, 79): 'Nomo'",LOC,,,,,,,,,
2,train,651,"[1738, 1742): 'Mets'",PER,,,,,,,,,
2,train,653,"[26, 31): 'TAKES'",MISC,,,,,,,,,
2,train,653,"[40, 53): 'SOUTH AFRICAN'",MISC,,,,,,,,,
2,train,655,"[11, 21): 'BASKETBALL'",PER,,,,,,,,,
2,train,656,"[49, 57): 'FRIENDLY'",LOC,,,,,,,,,
2,train,660,"[19, 37): 'SELES HAS WALKOVER'",PER,,,,,,,,,
2,train,660,"[19, 24): 'SELES'",ORG,,,,,,,,,
2,train,662,"[11, 17): 'TENNIS'",LOC,,,,,,,,,
2,train,663,"[690, 705): 'CHICAGO OAKLAND'",ORG,,,,,,,,,
2,train,663,"[771, 790): 'CALIFORNIA NEW YORK'",ORG,,,,,,,,,
2,train,663,"[1098, 1114): 'WESTERN DIVISION'",ORG,,,,,,,,,
2,train,663,"[709, 731): 'BALTIMORE MINNESOTA AT'",LOC,,,,,,,,,
2,train,663,"[11, 19): 'BASEBALL'",MISC,,,,,,,,,
2,train,663,"[677, 689): 'MILWAUKEE AT'",ORG,,,,,,,,,
2,train,663,"[513, 535): 'WESTERN DIVISION TEXAS'",MISC,,,,,,,,,
2,train,663,"[709, 718): 'BALTIMORE'",ORG,,,,,,,,,
2,train,663,"[749, 755): 'KANSAS'",LOC,,,,,,,,,
2,train,663,"[756, 760): 'CITY'",ORG,,,,,,,,,
2,train,663,"[794, 810): 'SEATTLE NATIONAL'",MISC,,,,,,,,,
2,train,663,"[732, 739): 'TORONTO'",ORG,,,,,,,,,
2,train,664,"[21, 33): 'MAJOR LEAGUE'",ORG,,,,,,,,,
2,train,665,"[2396, 2405): 'Wimbledon'",PER,,,,,,,,,
2,train,666,"[49, 58): 'SIX WEEKS'",LOC,,,,,,,,,
2,train,666,"[283, 319): 'National League Most Valuable Player'",MISC,,,,,,,,,
2,train,666,"[49, 52): 'SIX'",MISC,,,,,,,,,
2,train,668,"[244, 261): 'Spanish Super Cup'",MISC,,,,,,,,,
2,train,668,"[1238, 1246): 'Calderon'",PER,,,,,,,,,
2,train,668,"[19, 25): 'ROBSON'",ORG,,,,,,,,,
2,train,668,"[1361, 1369): 'Santiago'",LOC,,,,,,,,,
2,train,671,"[502, 509): 'Tijjani'",PER,,,,,,,,,
2,train,672,"[1490, 1497): 'Cosenza'",PER,,,,,,,,,
2,train,672,"[754, 759): 'serie'",MISC,,,,,,,,,
2,train,672,"[1180, 1187): 'Germany'",MISC,,,,,,,,,
2,train,673,"[43, 53): 'BUNDESLIGA'",ORG,,,,,,,,,
2,train,673,"[19, 25): 'BAYERN'",PER,,,,,,,,,
2,train,675,"[19, 25): 'GERMAN'",LOC,,,,,,,,,
2,train,677,"[19, 25): 'SMICER'",ORG,,,,,,,,,
2,train,677,"[61, 65): 'LEAD'",LOC,,,,,,,,,
2,train,677,"[1232, 1235): 'Foe'",ORG,,,,,,,,,
2,train,677,"[28, 37): 'LAST-GASP'",ORG,,,,,,,,,
2,train,682,"[110, 115): 'Paris'",ORG,,,,,,,,,
2,train,682,"[116, 118): 'SG'",ORG,,,,,,,,,
2,train,683,"[1121, 1128): 'Britain'",MISC,,,,,,,,,
2,train,683,"[280, 286): 'Berlin'",MISC,,,,,,,,,
2,train,683,"[57, 64): 'OWENS ''",ORG,,,,,,,,,
2,train,684,"[32, 41): 'TENDULKAR'",ORG,,,,,,,,,
2,train,684,"[63, 73): 'JAYASURIYA'",LOC,,,,,,,,,
2,train,684,"[63, 73): 'JAYASURIYA'",ORG,,,,,,,,,
2,train,685,"[35, 45): 'INDIA BY 9'",LOC,,,,,,,,,
2,train,686,"[234, 236): 'de'",PER,,,,,,,,,
2,train,686,"[259, 261): 'M.'",PER,,,,,,,,,
2,train,686,"[521, 523): 'A.'",PER,,,,,,,,,
2,train,689,"[732, 736): 'F.W.'",PER,,,,,,,,,
2,train,689,"[35, 41): 'SUMMON'",MISC,,,,,,,,,
2,train,691,"[1108, 1118): 'Leduc Reef'",MISC,,,,,,,,,
2,train,691,"[437, 446): 'Trax well'",MISC,,,,,,,,,
2,train,691,"[1170, 1173): 'the'",MISC,,,,,,,,,
2,train,691,"[56, 61): 'WORTH'",LOC,,,,,,,,,
2,train,691,"[592, 608): 'et al Morinville'",MISC,,,,,,,,,
2,train,691,"[609, 614): '11-13'",MISC,,,,,,,,,
2,train,692,"[2077, 2096): 'U.S. District Judge'",LOC,,,,,,,,,
2,train,692,"[63, 69): 'Leslie'",PER,,,,,,,,,
2,train,697,"[453, 460): 'Oriente'",MISC,,,,,,,,,
2,train,697,"[338, 346): 'Nigerian'",ORG,,,,,,,,,
2,train,698,"[300, 311): 'Ghibellines'",LOC,,,,,,,,,
2,train,698,"[561, 565): 'Rene'",ORG,,,,,,,,,
2,train,698,"[1733, 1741): 'Concerto'",MISC,,,,,,,,,
2,train,698,"[349, 359): 'Florentine'",MISC,,,,,,,,,
2,train,698,"[3074, 3079): 'Fritz'",PER,,,,,,,,,
2,train,698,"[3079, 3091): ') Schumacher'",PER,,,,,,,,,
2,train,698,"[826, 832): 'Angels'",LOC,,,,,,,,,
2,train,698,"[733, 769): 'El Pueblo de Nuestra Senora La Reina'",LOC,,,,,,,,,
2,train,701,"[149, 161): 'Five Nations'",ORG,,,,,,,,,
2,train,702,"[254, 261): 'Cricket'",ORG,,,,,,,,,
2,train,704,"[11, 18): 'Cricket'",MISC,,,,,,,,,
2,train,705,"[1175, 1180): 'Lloyd'",PER,,,,,,,,,
2,train,705,"[1181, 1189): 'Axworthy'",PER,,,,,,,,,
2,train,707,"[80, 94): 'Sierra Leonean'",LOC,,,,,,,,,
2,train,714,"[631, 636): 'Vogue'",PER,,,,,,,,,
2,train,714,"[123, 142): 'Agnieszka Kotlarska'",MISC,,,,,,,,,
2,train,714,"[503, 507): 'Miss'",MISC,,,,,,,,,
2,train,715,"[1195, 1202): 'Mokhoff'",ORG,,,,,,,,,
2,train,716,"[183, 189): 'Tritan'",PER,,,,,,,,,
2,train,716,"[652, 658): 'Balkan'",MISC,,,,,,,,,
2,train,719,"[2126, 2149): 'Moslem-Croat Federation'",MISC,,,,,,,,,
2,train,721,"[1843, 1859): 'Western alliance'",MISC,,,,,,,,,
2,train,722,"[1368, 1371): 'leu'",ORG,,,,,,,,,
2,train,724,"[1233, 1243): 'U.S.-bound'",LOC,,,,,,,,,
2,train,724,"[402, 411): 'Salamanca'",PER,,,,,,,,,
2,train,727,"[17, 34): 'Arthur Yates year'",ORG,,,,,,,,,
2,train,731,"[87, 94): 'Kurdish'",MISC,,,,,,,,,
2,train,733,"[3265, 3275): 'California'",MISC,,,,,,,,,
2,train,733,"[263, 277): 'National Guard'",PER,,,,,,,,,
2,train,733,"[1105, 1112): 'African'",MISC,,,,,,,,,
2,train,734,"[189, 194): 'MOODY'",ORG,,,,,,,,,
2,train,738,"[890, 907): 'Amoco-Yemen talks'",MISC,,,,,,,,,
2,train,741,"[154, 163): 'AEX INDEX'",MISC,,,,,,,,,
2,train,743,"[1016, 1027): 'Switzerland'",MISC,,,,,,,,,
2,train,743,"[459, 476): 'Eksportfinans and'",ORG,,,,,,,,,
2,train,744,"[276, 279): 'God'",LOC,,,,,,,,,
2,train,747,"[1507, 1511): 'N.J.'",PER,,,,,,,,,
2,train,747,"[2021, 2032): 'Palk Strait'",MISC,,,,,,,,,
2,train,750,"[36, 51): 'ALEXANDROUPOLIS'",ORG,,,,,,,,,
2,train,750,"[21, 26): 'EVERT'",ORG,,,,,,,,,
2,train,751,"[231, 236): 'Paris'",MISC,,,,,,,,,
2,train,752,"[119, 124): 'Spain'",MISC,,,,,,,,,
2,train,753,"[2399, 2411): 'Arab eastern'",MISC,,,,,,,,,
2,train,758,"[304, 323): 'St Ansgar Community'",LOC,,,,,,,,,
2,train,758,"[434, 437): 'GOs'",LOC,,,,,,,,,
2,train,759,"[271, 273): 'CO'",ORG,,,,,,,,,
2,train,759,"[212, 230): 'Colorado Christian'",ORG,,,,,,,,,
2,train,760,"[554, 562): 'Colorado'",MISC,,,,,,,,,
2,train,760,"[43, 60): 'Reform ticket-CNN'",ORG,,,,,,,,,
2,train,760,"[43, 49): 'Reform'",MISC,,,,,,,,,
2,train,760,"[50, 60): 'ticket-CNN'",ORG,,,,,,,,,
2,train,761,"[11, 19): 'RESEARCH'",MISC,,,,,,,,,
2,train,769,"[984, 993): 'Hollywood'",PER,,,,,,,,,
2,train,769,"[149, 157): 'Princess'",PER,,,,,,,,,
2,train,769,"[1294, 1299): 'Gente'",PER,,,,,,,,,
2,train,772,"[25, 31): 'GREECE'",MISC,,,,,,,,,
2,train,772,"[1609, 1621): 'Conservative'",ORG,,,,,,,,,
2,train,773,"[11, 15): 'HOEK'",LOC,,,,,,,,,
2,train,773,"[284, 293): 'Hoek Loos'",ORG,,,,,,,,,
2,train,779,"[188, 206): 'Pudong New Area of'",LOC,,,,,,,,,
2,train,779,"[851, 869): 'Xingfu motorcycles'",MISC,,,,,,,,,
2,train,779,"[188, 198): 'Pudong New'",LOC,,,,,,,,,
2,train,780,"[778, 783): 'Khmer'",MISC,,,,,,,,,
2,train,784,"[1986, 1992): 'Social'",MISC,,,,,,,,,
2,train,788,"[11, 18): 'Hwa Kay'",ORG,,,,,,,,,
2,train,788,"[85, 88): 'Hwa'",ORG,,,,,,,,,
2,train,788,"[11, 18): 'Hwa Kay'",MISC,,,,,,,,,
2,train,790,"[977, 988): 'New Zealand'",MISC,,,,,,,,,
2,train,794,"[621, 628): 'Supreme'",ORG,,,,,,,,,
2,train,796,"[74, 88): 'UNITED NATIONS'",LOC,,,,,,,,,
2,train,797,"[1236, 1241): 'Ecu ('",MISC,,,,,,,,,
2,train,798,"[358, 360): 'EU'",LOC,,,,,,,,,
2,train,798,"[1431, 1437): 'Nature'",LOC,,,,,,,,,
2,train,800,"[17, 24): 'BRITISH'",MISC,,,,,,,,,
2,train,800,"[25, 32): 'MASTERS'",MISC,,,,,,,,,
2,train,801,"[1058, 1060): '9.'",PER,,,,,,,,,
2,train,804,"[1143, 1150): 'England'",ORG,,,,,,,,,
2,train,804,"[53, 54): '.'",LOC,,,,,,,,,
2,train,805,"[849, 851): 'G.'",PER,,,,,,,,,
2,train,805,"[204, 224): 'Pakistan Saeed Anwar'",LOC,,,,,,,,,
2,train,807,"[370, 383): 'Darren Gough,'",PER,,,,,,,,,
2,train,808,"[847, 854): 'Bristol'",ORG,,,,,,,,,
2,train,808,"[456, 458): 'P.'",PER,,,,,,,,,
2,train,808,"[20, 34): 'ENGLISH COUNTY'",MISC,,,,,,,,,
2,train,809,"[45, 64): 'LIONS COACHING ROLE'",PER,,,,,,,,,
2,train,809,"[45, 64): 'LIONS COACHING ROLE'",ORG,,,,,,,,,
2,train,809,"[11, 22): 'RUGBY UNION'",MISC,,,,,,,,,
2,train,809,"[24, 40): 'TELFER CONFIRMED'",PER,,,,,,,,,
2,train,810,"[684, 692): 'Olympics'",ORG,,,,,,,,,
2,train,811,"[55, 60): 'COACH'",ORG,,,,,,,,,
2,train,811,"[55, 60): 'COACH'",PER,,,,,,,,,
2,train,811,"[431, 441): 'Castle Cup'",MISC,,,,,,,,,
2,train,812,"[11, 21): 'BASKETBALL'",PER,,,,,,,,,
2,train,817,"[234, 241): 'EASTERN'",ORG,,,,,,,,,
2,train,817,"[517, 524): 'WESTERN'",MISC,,,,,,,,,
2,train,817,"[1045, 1052): 'WESTERN'",ORG,,,,,,,,,
2,train,817,"[11, 19): 'BASEBALL'",MISC,,,,,,,,,
2,train,817,"[765, 772): 'EASTERN'",ORG,,,,,,,,,
2,train,817,"[741, 757): 'SEATTLE NATIONAL'",LOC,,,,,,,,,
2,train,817,"[674, 681): 'DETROIT'",ORG,,,,,,,,,
2,train,817,"[682, 694): 'MINNESOTA AT'",ORG,,,,,,,,,
2,train,817,"[1269, 1291): 'PITTSBURGH LOS ANGELES'",LOC,,,,,,,,,
2,train,817,"[741, 764): 'SEATTLE NATIONAL LEAGUE'",LOC,,,,,,,,,
2,train,818,"[983, 990): 'Oakland'",PER,,,,,,,,,
