num_models,fold,doc_offset,model_span,model_ent_type,error_type,corpus_span,corpus_ent_type,correct_span,correct_ent_type,notes,time_started,time_stopped,time_elapsed
3,dev,68,"[1177, 1211): 'Commission on Presidential Debates'",MISC,,,,,,,,,
3,dev,69,"[11, 18): 'Titanic'",LOC,,,,,,,,,
3,dev,76,"[2149, 2176): 'jeffrey.hodgson@reuters.com'",PER,,,,,,,,,
3,dev,76,"[1285, 1303): 'Chicago Purchasing'",MISC,,,,,,,,,
3,dev,81,"[1069, 1080): 'Palestinian'",LOC,,,,,,,,,
3,dev,81,"[1229, 1236): 'al-Aqsa'",ORG,,,,,,,,,
3,dev,81,"[1272, 1279): 'al-Aqsa'",ORG,,,,,,,,,
3,dev,82,"[234, 237): 'NA/'",ORG,,,,,,,,,
3,dev,82,"[833, 852): 'J.J. KENNY K-SHEETS'",ORG,,,,,,,,,
3,dev,82,"[32, 36): 'Auth'",ORG,,,,,,,,,
3,dev,84,"[11, 34): 'World Markets Overnight'",ORG,,,,,,,,,
3,dev,84,"[371, 375): 'DATA'",MISC,,,,,,,,,
3,dev,84,"[114, 126): 'NY Dow close'",ORG,,,,,,,,,
3,dev,84,"[376, 385): 'Blue-chip'",MISC,,,,,,,,,
3,dev,84,"[273, 277): 'FTSE'",ORG,,,,,,,,,
3,dev,84,"[371, 385): 'DATA Blue-chip'",MISC,,,,,,,,,
3,dev,84,"[11, 24): 'World Markets'",ORG,,,,,,,,,
3,dev,85,"[2258, 2273): 'Marco Tonchetti'",PER,,,,,,,,,
3,dev,86,"[306, 318): 'FTO contract'",ORG,,,,,,,,,
3,dev,88,"[492, 497): 'Dutch'",ORG,,,,,,,,,
3,dev,88,"[492, 507): 'Dutch transport'",MISC,,,,,,,,,
3,dev,90,"[26, 32): 'Arctic'",LOC,,,,,,,,,
3,dev,90,"[2614, 2620): 'Winter'",MISC,,,,,,,,,
3,dev,91,"[528, 536): 'Ericsson'",PER,,,,,,,,,
3,dev,91,"[436, 438): 'IN'",ORG,,,,,,,,,
3,dev,93,"[318, 335): 'KOMPAS Indonesian'",ORG,,,,,,,,,
3,dev,93,"[469, 476): 'JAKARTA'",LOC,,,,,,,,,
3,dev,93,"[497, 521): 'House of Representatives'",LOC,,,,,,,,,
3,dev,93,"[967, 982): 'MEDIA INDONESIA'",LOC,,,,,,,,,
3,dev,95,"[11, 22): 'Apic Yamada'",MISC,,,,,,,,,
3,dev,95,"[184, 192): 'YEAR-AGO'",LOC,,,,,,,,,
3,dev,96,"[11, 18): 'Bootleg'",MISC,,,,,,,,,
3,dev,99,"[1725, 1732): 'Society'",ORG,,,,,,,,,
3,dev,102,"[110, 127): 'European under-21'",MISC,,,,,,,,,
3,dev,105,"[11, 15): 'GOLF'",PER,,,,,,,,,
3,dev,106,"[19, 27): 'SLOVAKIA'",PER,,,,,,,,,
3,dev,107,"[64, 73): 'ONE-DAYER'",LOC,,,,,,,,,
3,dev,109,"[262, 264): 'M.'",PER,,,,,,,,,
3,dev,109,"[765, 773): 'pakistan'",PER,,,,,,,,,
3,dev,109,"[179, 186): 'England'",ORG,,,,,,,,,
3,dev,109,"[190, 196): 'Knight'",PER,,,,,,,,,
3,dev,110,"[11, 18): 'CYCLING'",PER,,,,,,,,,
3,dev,111,"[291, 301): 'Lancashire'",PER,,,,,,,,,
3,dev,112,"[2335, 2344): 'Baltimore'",LOC,,,,,,,,,
3,dev,113,"[52, 57): 'TITLE'",LOC,,,,,,,,,
3,dev,114,"[11, 15): 'GOLF'",PER,,,,,,,,,
3,dev,115,"[33, 41): 'SCOTTISH'",LOC,,,,,,,,,
3,dev,117,"[41, 48): 'IRELAND'",ORG,,,,,,,,,
3,dev,118,"[24, 30): 'LYNAGH'",ORG,,,,,,,,,
3,dev,118,"[24, 30): 'LYNAGH'",LOC,,,,,,,,,
3,dev,119,"[19, 27): 'SCOTTISH'",LOC,,,,,,,,,
3,dev,124,"[130, 139): 'Vancouver'",MISC,,,,,,,,,
3,dev,124,"[130, 147): 'Vancouver IndyCar'",MISC,,,,,,,,,
3,dev,124,"[723, 730): 'Reynard'",PER,,,,,,,,,
3,dev,124,"[473, 486): 'Mercedes-Benz'",ORG,,,,,,,,,
3,dev,125,"[133, 141): 'CONCACAF'",LOC,,,,,,,,,
3,dev,126,"[2864, 2877): 'Joel Stransky'",ORG,,,,,,,,,
3,dev,127,"[24, 36): 'SOUTH AFRICA'",ORG,,,,,,,,,
3,dev,127,"[42, 52): 'ALL BLACKS'",MISC,,,,,,,,,
3,dev,127,"[24, 29): 'SOUTH'",PER,,,,,,,,,
3,dev,127,"[24, 36): 'SOUTH AFRICA'",PER,,,,,,,,,
3,dev,132,"[11, 21): 'BASKETBALL'",PER,,,,,,,,,
3,dev,133,"[11, 27): 'BASKETBALLSOCCER'",ORG,,,,,,,,,
3,dev,136,"[19, 29): 'AZERBAIJAN'",ORG,,,,,,,,,
3,dev,143,"[32, 40): 'ONE-SHOT'",PER,,,,,,,,,
3,dev,143,"[11, 15): 'GOLF'",PER,,,,,,,,,
3,dev,143,"[977, 997): 'Amateur Championship'",MISC,,,,,,,,,
3,dev,143,"[17, 25): 'PARNEVIK'",ORG,,,,,,,,,
3,dev,144,"[26, 41): 'U.S. TEAMS OPEN'",LOC,,,,,,,,,
3,dev,144,"[76, 80): 'Finn'",LOC,,,,,,,,,
3,dev,148,"[709, 729): 'TORONTO MINNESOTA AT'",LOC,,,,,,,,,
3,dev,148,"[730, 752): 'MILWAUKEE CLEVELAND AT'",LOC,,,,,,,,,
3,dev,148,"[1385, 1393): 'MONTREAL'",ORG,,,,,,,,,
3,dev,148,"[212, 220): 'AMERICAN'",MISC,,,,,,,,,
3,dev,148,"[1385, 1402): 'MONTREAL COLORADO'",LOC,,,,,,,,,
3,dev,148,"[1333, 1355): 'CINCINNATI LOS ANGELES'",ORG,,,,,,,,,
3,dev,148,"[1285, 1309): 'PITTSBURGH SAN FRANCISCO'",LOC,,,,,,,,,
3,dev,148,"[789, 815): 'CALIFORNIA NATIONAL LEAGUE'",LOC,,,,,,,,,
3,dev,150,"[1293, 1299): 'Seaver'",PER,,,,,,,,,
3,dev,150,"[21, 32): 'KEVIN BROWN'",MISC,,,,,,,,,
3,dev,155,"[38, 43): 'WORLD'",MISC,,,,,,,,,
3,dev,157,"[69, 81): 'Bert Lauwers'",LOC,,,,,,,,,
3,dev,160,"[19, 26): 'BELGIUM'",PER,,,,,,,,,
3,dev,162,"[11, 17): 'BOXING'",PER,,,,,,,,,
3,dev,166,"[340, 360): 'Sueddeutsche Zeitung'",MISC,,,,,,,,,
3,dev,168,"[19, 26): 'ROMANIA'",MISC,,,,,,,,,
3,dev,169,"[1315, 1322): 'My Turn'",ORG,,,,,,,,,
3,dev,170,"[644, 654): 'Charles VI'",LOC,,,,,,,,,
3,dev,170,"[644, 651): 'Charles'",PER,,,,,,,,,
3,dev,170,"[644, 654): 'Charles VI'",ORG,,,,,,,,,
3,dev,170,"[1201, 1210): 'Transvaal'",ORG,,,,,,,,,
3,dev,170,"[1363, 1375): 'Red Shirts ""'",ORG,,,,,,,,,
3,dev,170,"[760, 768): 'Breisach'",ORG,,,,,,,,,
3,dev,170,"[2279, 2288): 'World War'",MISC,,,,,,,,,
3,dev,170,"[2289, 2292): 'Two'",MISC,,,,,,,,,
3,dev,171,"[430, 437): 'Holland'",LOC,,,,,,,,,
3,dev,172,"[98, 110): 'Labour Party'",ORG,,,,,,,,,
3,dev,179,"[286, 292): 'Rwanda'",LOC,,,,,,,,,
3,dev,179,"[448, 451): 'RDR'",MISC,,,,,,,,,
3,dev,180,"[687, 718): 'Bosnian Serb republic territory'",MISC,,,,,,,,,
3,dev,181,"[2869, 2880): 'Islamic law'",MISC,,,,,,,,,
3,dev,181,"[58, 90): 'Liutauras Stremaitis URUS-MARTAN'",PER,,,,,,,,,
3,dev,181,"[2555, 2562): 'Freedom'",PER,,,,,,,,,
3,dev,181,"[120, 136): 'pro-independence'",MISC,,,,,,,,,
3,dev,182,"[539, 543): 'Ruch'",PER,,,,,,,,,
3,dev,182,"[1747, 1751): 'Ruch'",MISC,,,,,,,,,
3,dev,184,"[778, 786): 'A Woman.'",MISC,,,,,,,,,
3,dev,191,"[11, 19): 'N. Korea'",ORG,,,,,,,,,
3,dev,191,"[1143, 1145): 'Li'",PER,,,,,,,,,
3,dev,197,"[641, 650): 'Hizbollah'",LOC,,,,,,,,,
3,dev,197,"[478, 496): 'U.N. Interim Force'",ORG,,,,,,,,,
3,dev,199,"[203, 211): 'Shul'ala'",ORG,,,,,,,,,
3,dev,203,"[982, 986): 'Kids'",ORG,,,,,,,,,
3,dev,203,"[901, 913): 'Interstate 5'",ORG,,,,,,,,,
3,dev,203,"[948, 951): 'Air'",ORG,,,,,,,,,
3,dev,204,"[160, 177): 'Lilac Falls Motel'",LOC,,,,,,,,,
3,dev,204,"[22, 41): 'New Hampshire motel'",LOC,,,,,,,,,
3,dev,206,"[2399, 2406): 'Marines'",ORG,,,,,,,,,
3,dev,214,"[239, 242): 'IRA'",LOC,,,,,,,,,
3,dev,214,"[435, 447): 'Intelligence'",LOC,,,,,,,,,
3,dev,214,"[1689, 1705): 'Schindler's List'",PER,,,,,,,,,
3,dev,214,"[239, 242): 'IRA'",MISC,,,,,,,,,
3,dev,214,"[1415, 1421): 'Jordan'",LOC,,,,,,,,,
3,test,0,"[29, 34): 'LUCKY'",ORG,,,,,,,,,
3,test,0,"[40, 45): 'CHINA'",ORG,,,,,,,,,
3,test,0,"[207, 212): 'Group'",MISC,,,,,,,,,
3,test,1,"[750, 755): 'Italy'",MISC,,,,,,,,,
3,test,1,"[686, 690): '1995'",MISC,,,,,,,,,
3,test,5,"[1131, 1133): 'J.'",PER,,,,,,,,,
3,test,6,"[88, 100): 'English F.A.'",MISC,,,,,,,,,
3,test,6,"[101, 114): 'Challenge Cup'",MISC,,,,,,,,,
3,test,10,"[1687, 1696): 'All Black'",MISC,,,,,,,,,
3,test,14,"[56, 79): 'Robert Galvin MELBOURNE'",PER,,,,,,,,,
3,test,15,"[780, 782): 'M.'",PER,,,,,,,,,
3,test,15,"[295, 297): 'S.'",PER,,,,,,,,,
3,test,15,"[366, 371): 'Moody'",ORG,,,,,,,,,
3,test,15,"[69, 78): 'MELBOURNE'",MISC,,,,,,,,,
3,test,18,"[156, 164): 'Victoria'",ORG,,,,,,,,,
3,test,19,"[143, 153): 'Australian'",LOC,,,,,,,,,
3,test,22,"[40, 51): 'AFRICAN CUP'",MISC,,,,,,,,,
3,test,22,"[52, 65): 'WINNERS ' CUP'",MISC,,,,,,,,,
3,test,23,"[696, 701): 'GF GA'",ORG,,,,,,,,,
3,test,23,"[876, 881): 'GF GA'",ORG,,,,,,,,,
3,test,23,"[696, 705): 'GF GA PTS'",ORG,,,,,,,,,
3,test,23,"[853, 860): 'PACIFIC'",ORG,,,,,,,,,
3,test,23,"[1019, 1029): 'CALGARY 10'",ORG,,,,,,,,,
3,test,23,"[654, 672): 'WESTERN CONFERENCE'",MISC,,,,,,,,,
3,test,23,"[262, 275): 'L T GF GA PTS'",ORG,,,,,,,,,
3,test,23,"[628, 637): 'TAMPA BAY'",LOC,,,,,,,,,
3,test,23,"[427, 444): 'ATLANTIC DIVISION'",ORG,,,,,,,,,
3,test,25,"[978, 985): 'Arizona'",LOC,,,,,,,,,
3,test,25,"[690, 702): 'Indianapolis'",ORG,,,,,,,,,
3,test,25,"[740, 750): 'Cincinnati'",ORG,,,,,,,,,
3,test,25,"[1074, 1077): 'NFC'",ORG,,,,,,,,,
3,test,25,"[11, 23): 'NFL AMERICAN'",LOC,,,,,,,,,
3,test,26,"[1062, 1078): 'DETROIT NEW YORK'",ORG,,,,,,,,,
3,test,26,"[1123, 1144): 'SAN ANTONIO MINNESOTA'",LOC,,,,,,,,,
3,test,26,"[1082, 1095): 'MIAMI PHOENIX'",LOC,,,,,,,,,
3,test,26,"[1166, 1182): 'PORTLAND INDIANA'",MISC,,,,,,,,,
3,test,26,"[282, 290): 'NEW YORK'",MISC,,,,,,,,,
3,test,27,"[1167, 1175): 'CLINCHED'",PER,,,,,,,,,
3,test,27,"[1205, 1212): 'PLAYOFF'",ORG,,,,,,,,,
3,test,27,"[1238, 1240): 'ST'",ORG,,,,,,,,,
3,test,27,"[263, 269): 'PA NEW'",ORG,,,,,,,,,
3,test,27,"[407, 409): 'PF'",ORG,,,,,,,,,
3,test,27,"[1135, 1146): 'NEW ORLEANS'",MISC,,,,,,,,,
3,test,27,"[15, 23): 'AMERICAN'",MISC,,,,,,,,,
3,test,29,"[181, 189): 'Lombardi'",MISC,,,,,,,,,
3,test,29,"[11, 24): 'NCAA AMERICAN'",MISC,,,,,,,,,
3,test,37,"[19, 24): 'GRAND'",MISC,,,,,,,,,
3,test,37,"[30, 47): 'CUP QUARTER-FINAL'",MISC,,,,,,,,,
3,test,38,"[55, 61): 'COSTA.'",LOC,,,,,,,,,
3,test,38,"[377, 385): 'AC Milan'",PER,,,,,,,,,
3,test,39,"[52, 61): 'BARCELONA'",LOC,,,,,,,,,
3,test,39,"[773, 784): 'Davor Suker'",ORG,,,,,,,,,
3,test,39,"[822, 831): 'Luis Figo'",ORG,,,,,,,,,
3,test,40,"[144, 161): 'Santiago Bernabeu'",MISC,,,,,,,,,
3,test,42,"[39, 46): 'ARMANDO'",LOC,,,,,,,,,
3,test,42,"[39, 50): 'ARMANDO FOR'",ORG,,,,,,,,,
3,test,43,"[302, 310): 'Gazzetta'",ORG,,,,,,,,,
3,test,44,"[11, 17): 'GUNMEN'",ORG,,,,,,,,,
3,test,45,"[50, 54): 'THIS'",ORG,,,,,,,,,
3,test,45,"[2213, 2220): 'Eugenio'",PER,,,,,,,,,
3,test,48,"[317, 322): 'Eyles'",ORG,,,,,,,,,
3,test,48,"[19, 27): 'MAHINDRA'",LOC,,,,,,,,,
3,test,48,"[115, 123): 'Mahindra'",MISC,,,,,,,,,
3,test,48,"[124, 137): 'International'",MISC,,,,,,,,,
3,test,50,"[58, 81): 'Klara Gajduskova PRAGUE'",LOC,,,,,,,,,
3,test,50,"[64, 74): 'Gajduskova'",LOC,,,,,,,,,
3,test,50,"[58, 74): 'Klara Gajduskova'",LOC,,,,,,,,,
3,test,52,"[664, 670): 'Vaclav'",PER,,,,,,,,,
3,test,54,"[99, 105): 'Zywiec'",LOC,,,,,,,,,
3,test,54,"[1717, 1723): 'Okocim'",MISC,,,,,,,,,
3,test,54,"[1817, 1825): 'Lech and'",ORG,,,,,,,,,
3,test,57,"[234, 259): 'Global Depository Receipt'",MISC,,,,,,,,,
3,test,59,"[30, 40): 'N. Ireland'",ORG,,,,,,,,,
3,test,59,"[137, 153): 'Irish Republican'",MISC,,,,,,,,,
3,test,62,"[276, 288): 'Sale Grammar'",LOC,,,,,,,,,
3,test,63,"[19, 39): 'office-Conservatives'",PER,,,,,,,,,
3,test,64,"[229, 255): 'Private Finance Initiative'",ORG,,,,,,,,,
3,test,68,"[383, 403): 'Port Loading Waiting'",LOC,,,,,,,,,
3,test,68,"[11, 46): 'Canadian West Coast Vessel Loadings'",ORG,,,,,,,,,
3,test,68,"[11, 46): 'Canadian West Coast Vessel Loadings'",MISC,,,,,,,,,
3,test,68,"[383, 395): 'Port Loading'",LOC,,,,,,,,,
3,test,72,"[78, 85): 'MIDEAST'",ORG,,,,,,,,,
3,test,72,"[120, 123): 'Ras'",LOC,,,,,,,,,
3,test,73,"[11, 14): 'NYC'",ORG,,,,,,,,,
3,test,73,"[309, 323): 'Goldman, Sachs'",PER,,,,,,,,,
3,test,75,"[11, 18): 'Wall St'",ORG,,,,,,,,,
3,test,75,"[770, 777): 'Newmont'",PER,,,,,,,,,
3,test,75,"[915, 922): 'Newmont'",PER,,,,,,,,,
3,test,75,"[2080, 2088): 'Santa Fe'",LOC,,,,,,,,,
3,test,82,"[1843, 1850): 'Yakomas'",PER,,,,,,,,,
3,test,82,"[1900, 1904): 'Baya'",ORG,,,,,,,,,
3,test,87,"[50, 54): 'Pope'",MISC,,,,,,,,,
3,test,87,"[394, 398): 'Pope'",MISC,,,,,,,,,
3,test,88,"[63, 79): 'Lynnley Browning'",ORG,,,,,,,,,
3,test,88,"[63, 70): 'Lynnley'",PER,,,,,,,,,
3,test,95,"[51, 60): 'Greenspan'",ORG,,,,,,,,,
3,test,96,"[1411, 1414): 'Ivo'",PER,,,,,,,,,
3,test,97,"[112, 132): 'Buenos Aires Quequen'",LOC,,,,,,,,,
3,test,97,"[133, 153): 'Rosario Bahia Blanca'",LOC,,,,,,,,,
3,test,97,"[133, 140): 'Rosario'",ORG,,,,,,,,,
3,test,97,"[238, 242): 'Dent'",ORG,,,,,,,,,
3,test,98,"[1223, 1231): 'Quintana'",LOC,,,,,,,,,
3,test,103,"[512, 520): 'junction'",LOC,,,,,,,,,
3,test,103,"[722, 728): 'Insein'",MISC,,,,,,,,,
3,test,104,"[234, 240): 'Yangon'",LOC,,,,,,,,,
3,test,105,"[1787, 1792): 'ASEAN'",MISC,,,,,,,,,
3,test,107,"[2190, 2192): 'Mr'",MISC,,,,,,,,,
3,test,107,"[2193, 2196): 'Yen'",MISC,,,,,,,,,
3,test,107,"[2565, 2579): 'Keizai Shimbun'",MISC,,,,,,,,,
3,test,108,"[1439, 1443): 'Lahd'",MISC,,,,,,,,,
3,test,108,"[2355, 2359): 'Saqr'",PER,,,,,,,,,
3,test,109,"[485, 494): 'Slaughter'",ORG,,,,,,,,,
3,test,110,"[733, 739): 'Heifer'",ORG,,,,,,,,,
3,test,110,"[740, 752): 'Cow and Bull'",ORG,,,,,,,,,
3,test,112,"[1049, 1054): 'Islam'",PER,,,,,,,,,
3,test,113,"[99, 102): 'USG'",ORG,,,,,,,,,
3,test,114,"[51, 62): 'sales-USDA.'",ORG,,,,,,,,,
3,test,114,"[11, 22): 'Iowa-S Minn'",ORG,,,,,,,,,
3,test,114,"[524, 533): 'Holsteins'",MISC,,,,,,,,,
3,test,114,"[416, 422): 'Select'",ORG,,,,,,,,,
3,test,114,"[408, 414): 'Steers'",PER,,,,,,,,,
3,test,115,"[326, 349): 'Outagmie County Circuit'",LOC,,,,,,,,,
3,test,116,"[607, 610): 'Ago'",MISC,,,,,,,,,
3,test,116,"[827, 831): 'Flax'",MISC,,,,,,,,,
3,test,116,"[709, 718): '73.3 Oats'",ORG,,,,,,,,,
3,test,116,"[311, 315): 'Oats'",PER,,,,,,,,,
3,test,116,"[1109, 1112): 'Rye'",ORG,,,,,,,,,
3,test,117,"[11, 23): 'NYMEX natgas'",ORG,,,,,,,,,
3,test,117,"[2040, 2044): 'West'",LOC,,,,,,,,,
3,test,117,"[2034, 2038): 'East'",LOC,,,,,,,,,
3,test,117,"[2089, 2094): 'NYMEX'",LOC,,,,,,,,,
3,test,119,"[197, 253): 'Chicago Board of Trade- Receipts Shipments Wheat Chicago'",ORG,,,,,,,,,
3,test,123,"[63, 66): 'DES'",ORG,,,,,,,,,
3,test,129,"[103, 116): 'Senate budget'",ORG,,,,,,,,,
3,test,130,"[418, 420): 'EU'",MISC,,,,,,,,,
3,test,130,"[425, 431): 'Poland'",MISC,,,,,,,,,
3,test,131,"[1120, 1124): 'Lord'",MISC,,,,,,,,,
3,test,131,"[1120, 1124): 'Lord'",LOC,,,,,,,,,
3,test,133,"[11, 21): 'LUXEMBOURG'",PER,,,,,,,,,
3,test,134,"[62, 68): 'Lantau'",LOC,,,,,,,,,
3,test,135,"[11, 13): 'UK'",MISC,,,,,,,,,
3,test,143,"[474, 490): 'Slaughter Steers'",ORG,,,,,,,,,
3,test,143,"[535, 545): 'Pen Select'",MISC,,,,,,,,,
3,test,143,"[492, 495): 'Pen'",MISC,,,,,,,,,
3,test,146,"[143, 148): 'NYMEX'",ORG,,,,,,,,,
3,test,149,"[60, 64): 'Elif'",PER,,,,,,,,,
3,test,149,"[3516, 3524): 'Internet'",ORG,,,,,,,,,
3,test,149,"[2650, 2653): 'Net'",LOC,,,,,,,,,
3,test,157,"[225, 228): 'DKV'",MISC,,,,,,,,,
3,test,159,"[244, 246): 'EU'",MISC,,,,,,,,,
3,test,159,"[244, 254): 'EU offcial'",ORG,,,,,,,,,
3,test,161,"[11, 21): 'John Lewis'",ORG,,,,,,,,,
3,test,162,"[71, 78): 'Tambang'",ORG,,,,,,,,,
3,test,163,"[121, 133): 'Conservative'",LOC,,,,,,,,,
3,test,166,"[83, 94): 'New Zealand'",ORG,,,,,,,,,
3,test,167,"[83, 94): 'New Zealand'",ORG,,,,,,,,,
3,test,169,"[226, 246): 'University of Yangon'",LOC,,,,,,,,,
3,test,169,"[226, 239): 'University of'",LOC,,,,,,,,,
3,test,170,"[383, 398): 'Japan Algoa Day'",ORG,,,,,,,,,
3,test,170,"[589, 600): 'Vietnam But'",LOC,,,,,,,,,
3,test,170,"[383, 388): 'Japan'",ORG,,,,,,,,,
3,test,170,"[451, 465): 'Singapore Myos'",ORG,,,,,,,,,
3,test,170,"[349, 354): 'Japan'",MISC,,,,,,,,,
3,test,170,"[349, 360): 'Japan Lucky'",MISC,,,,,,,,,
3,test,170,"[461, 465): 'Myos'",ORG,,,,,,,,,
3,test,175,"[154, 162): 'YEAR-AGO'",LOC,,,,,,,,,
3,test,176,"[3083, 3087): 'Siti'",PER,,,,,,,,,
3,test,176,"[3083, 3105): 'Siti Hardianti Rukmana'",LOC,,,,,,,,,
3,test,177,"[11, 16): 'Honda'",MISC,,,,,,,,,
3,test,178,"[484, 492): 'I.D.E.A.'",ORG,,,,,,,,,
3,test,180,"[417, 422): 'Ahold'",PER,,,,,,,,,
3,test,184,"[61, 67): 'TARPON'",LOC,,,,,,,,,
3,test,185,"[268, 275): 'Flachau'",PER,,,,,,,,,
3,test,187,"[1173, 1179): 'Germay'",LOC,,,,,,,,,
3,test,188,"[11, 17): 'NORDIC'",ORG,,,,,,,,,
3,test,188,"[18, 30): 'SKIING-WORLD'",PER,,,,,,,,,
3,test,189,"[18, 32): 'SKIING-GOETCHL'",ORG,,,,,,,,,
3,test,190,"[303, 317): 'Olympic course'",MISC,,,,,,,,,
3,test,192,"[776, 791): 'United States I'",LOC,,,,,,,,,
3,test,192,"[295, 301): 'Canada'",ORG,,,,,,,,,
3,test,198,"[377, 385): 'Whistler'",LOC,,,,,,,,,
3,test,199,"[27, 35): 'SCOTTISH'",MISC,,,,,,,,,
3,test,201,"[19, 27): 'NORTHERN'",ORG,,,,,,,,,
3,test,203,"[19, 27): 'SCOTTISH'",ORG,,,,,,,,,
3,test,204,"[283, 290): 'Wallaby'",LOC,,,,,,,,,
3,test,205,"[614, 622): 'Melville'",ORG,,,,,,,,,
3,test,208,"[45, 56): 'LAST-MINUTE'",LOC,,,,,,,,,
3,test,210,"[695, 703): 'Barnet 3'",ORG,,,,,,,,,
3,test,214,"[1021, 1026): 'Grima'",ORG,,,,,,,,,
3,test,214,"[58, 67): 'N.IRELAND'",ORG,,,,,,,,,
3,test,214,"[19, 29): 'REINSTATED'",PER,,,,,,,,,
3,test,215,"[410, 419): 'Bellerive'",LOC,,,,,,,,,
3,test,215,"[420, 424): 'Oval'",LOC,,,,,,,,,
3,test,217,"[19, 30): 'SOUTH KOREA'",MISC,,,,,,,,,
3,test,220,"[213, 220): 'EASTERN'",PER,,,,,,,,,
3,test,220,"[929, 937): 'CLIPPERS'",ORG,,,,,,,,,
3,test,220,"[950, 956): 'GOLDEN'",ORG,,,,,,,,,
3,test,220,"[979, 989): 'SACRAMENTO'",LOC,,,,,,,,,
3,test,222,"[1218, 1225): 'TORONTO'",ORG,,,,,,,,,
3,test,222,"[693, 698): 'GF GA'",ORG,,,,,,,,,
3,test,222,"[1174, 1183): 'ISLANDERS'",ORG,,,,,,,,,
3,test,222,"[512, 522): 'NEW JERSEY'",LOC,,,,,,,,,
3,test,224,"[447, 454): 'Buffalo'",PER,,,,,,,,,
3,test,225,"[34, 41): 'RIBALTA'",LOC,,,,,,,,,
3,test,225,"[86, 104): 'German Axel Schulz'",MISC,,,,,,,,,
3,test,228,"[771, 795): 'De Graafschap Doetinchem'",LOC,,,,,,,,,
2,dev,1,"[20, 34): 'ENGLISH COUNTY'",MISC,,,,,,,,,
2,dev,1,"[446, 455): 'Tunbridge'",LOC,,,,,,,,,
2,dev,2,"[614, 631): 'Duke of Norfolk's'",ORG,,,,,,,,,
2,dev,3,"[19, 26): 'SHEARER'",ORG,,,,,,,,,
2,dev,5,"[19, 26): 'ROMANIA'",ORG,,,,,,,,,
2,dev,6,"[85, 100): 'Rotor Volgograd'",LOC,,,,,,,,,
2,dev,6,"[47, 65): 'VOLGOGRAD VIOLENCE'",MISC,,,,,,,,,
2,dev,6,"[85, 100): 'Rotor Volgograd'",MISC,,,,,,,,,
2,dev,7,"[28, 35): 'ROBERTO'",ORG,,,,,,,,,
2,dev,7,"[993, 1022): 'Panamanian Boxing Association'",MISC,,,,,,,,,
2,dev,10,"[261, 272): 'Note- Lotte'",MISC,,,,,,,,,
2,dev,12,"[753, 770): 'CALIFORNIA BOSTON'",ORG,,,,,,,,,
2,dev,12,"[1247, 1265): 'CHICAGO FLORIDA AT'",ORG,,,,,,,,,
2,dev,12,"[712, 734): 'MILWAUKEE CLEVELAND AT'",LOC,,,,,,,,,
2,dev,12,"[1247, 1262): 'CHICAGO FLORIDA'",ORG,,,,,,,,,
2,dev,12,"[1338, 1362): 'PITTSBURGH SAN FRANCISCO'",ORG,,,,,,,,,
2,dev,12,"[232, 248): 'EASTERN DIVISION'",ORG,,,,,,,,,
2,dev,12,"[1095, 1121): 'WESTERN DIVISION SAN DIEGO'",MISC,,,,,,,,,
2,dev,12,"[819, 826): 'EASTERN'",MISC,,,,,,,,,
2,dev,13,"[262, 287): 'National League San Diego'",MISC,,,,,,,,,
2,dev,14,"[19, 26): 'TARANGO'",LOC,,,,,,,,,
2,dev,14,"[3579, 3583): 'Rios'",LOC,,,,,,,,,
2,dev,14,"[28, 35): 'O'BRIEN'",LOC,,,,,,,,,
2,dev,15,"[492, 504): 'Philadelphia'",PER,,,,,,,,,
2,dev,16,"[11, 15): 'GOLF'",PER,,,,,,,,,
2,dev,16,"[175, 202): 'Brown Deer Park Golf Course'",MISC,,,,,,,,,
2,dev,16,"[175, 190): 'Brown Deer Park'",MISC,,,,,,,,,
2,dev,17,"[395, 401): 'Jesper'",PER,,,,,,,,,
2,dev,17,"[490, 515): 'U.S. Amateur Championship'",LOC,,,,,,,,,
2,dev,17,"[395, 411): 'Jesper Parnevik.'",PER,,,,,,,,,
2,dev,18,"[44, 50): 'EXCUSE'",ORG,,,,,,,,,
2,dev,18,"[72, 78): 'MADRID'",PER,,,,,,,,,
2,dev,19,"[217, 227): 'post-Games'",LOC,,,,,,,,,
2,dev,20,"[90, 107): 'Berlin Grand Prix'",MISC,,,,,,,,,
2,dev,21,"[125, 139): 'Standard Liege'",LOC,,,,,,,,,
2,dev,21,"[216, 225): 'Karlsruhe'",LOC,,,,,,,,,
2,dev,21,"[229, 236): 'Germany'",MISC,,,,,,,,,
2,dev,21,"[48, 54): 'BANNED'",MISC,,,,,,,,,
2,dev,22,"[213, 223): 'Solidarity'",LOC,,,,,,,,,
2,dev,24,"[892, 900): 'Emiliano'",PER,,,,,,,,,
2,dev,25,"[45, 47): 'BY'",ORG,,,,,,,,,
2,dev,26,"[431, 433): 'J.'",PER,,,,,,,,,
2,dev,26,"[235, 237): 'S.'",PER,,,,,,,,,
2,dev,29,"[107, 113): 'Comelf'",MISC,,,,,,,,,
2,dev,30,"[11, 21): 'POLISH NBP'",MISC,,,,,,,,,
2,dev,33,"[11, 16): 'NYMEX'",ORG,,,,,,,,,
2,dev,35,"[1984, 2004): 'Johnson Controls and'",ORG,,,,,,,,,
