num_models,fold,doc_offset,model_span,model_ent_type,error_type,corpus_span,corpus_ent_type,correct_span,correct_ent_type,notes,time_started,time_stopped,time_elapsed
2,test,180,"[830, 835): 'Ahold'",PER,,,,,,,,,
2,test,180,"[304, 316): 'Kuala Lumpur'",PER,,,,,,,,,
2,test,181,"[11, 17): 'ALPINE'",ORG,,,,,,,,,
2,test,181,"[210, 228): 'Previous World Cup'",MISC,,,,,,,,,
2,test,181,"[311, 338): 'Lillehammer Winter Olympics'",ORG,,,,,,,,,
2,test,181,"[258, 268): 'Gladishiva'",ORG,,,,,,,,,
2,test,182,"[11, 17): 'ALPINE'",ORG,,,,,,,,,
2,test,183,"[11, 35): 'ALPINE SKIING-GLADISHIVA'",MISC,,,,,,,,,
2,test,183,"[18, 35): 'SKIING-GLADISHIVA'",PER,,,,,,,,,
2,test,184,"[61, 67): 'TARPON'",PER,,,,,,,,,
2,test,184,"[394, 404): 'LPGA Tours'",MISC,,,,,,,,,
2,test,184,"[633, 645): 'U.S. Amateur'",LOC,,,,,,,,,
2,test,184,"[11, 15): 'GOLF'",LOC,,,,,,,,,
2,test,184,"[61, 75): 'TARPON SPRINGS'",PER,,,,,,,,,
2,test,184,"[202, 215): 'Hilton Resort'",PER,,,,,,,,,
2,test,184,"[633, 645): 'U.S. Amateur'",PER,,,,,,,,,
2,test,184,"[656, 661): 'Kelli'",PER,,,,,,,,,
2,test,184,"[176, 183): 'Classic'",MISC,,,,,,,,,
2,test,185,"[11, 30): 'ALPINE SKIING-WOMEN'",ORG,,,,,,,,,
2,test,185,"[11, 17): 'ALPINE'",ORG,,,,,,,,,
2,test,185,"[233, 244): 'Lillehammer'",PER,,,,,,,,,
2,test,185,"[390, 398): 'Goetschl'",ORG,,,,,,,,,
2,test,185,"[233, 251): 'Lillehammer Norway'",ORG,,,,,,,,,
2,test,186,"[11, 17): 'ALPINE'",ORG,,,,,,,,,
2,test,186,"[140, 148): 'Downhill'",PER,,,,,,,,,
2,test,186,"[1398, 1409): 'Austria)118'",LOC,,,,,,,,,
2,test,186,"[140, 158): 'Downhill Standings'",PER,,,,,,,,,
2,test,186,"[39, 42): 'CUP'",MISC,,,,,,,,,
2,test,186,"[11, 30): 'ALPINE SKIING-WOMEN'",ORG,,,,,,,,,
2,test,187,"[11, 17): 'ALPINE'",ORG,,,,,,,,,
2,test,187,"[39, 42): 'CUP'",MISC,,,,,,,,,
2,test,188,"[53, 63): 'OESTERSUND'",ORG,,,,,,,,,
2,test,189,"[11, 32): 'ALPINE SKIING-GOETCHL'",ORG,,,,,,,,,
2,test,189,"[11, 17): 'ALPINE'",ORG,,,,,,,,,
2,test,189,"[44, 47): 'CUP'",MISC,,,,,,,,,
2,test,189,"[11, 17): 'ALPINE'",MISC,,,,,,,,,
2,test,189,"[18, 32): 'SKIING-GOETCHL'",PER,,,,,,,,,
2,test,190,"[520, 528): 'Canada I'",LOC,,,,,,,,,
2,test,190,"[610, 615): 'World'",ORG,,,,,,,,,
2,test,190,"[545, 551): 'Pierre'",PER,,,,,,,,,
2,test,190,"[39, 42): 'III'",PER,,,,,,,,,
2,test,190,"[11, 27): 'BOBSLEIGH-SHIMER'",PER,,,,,,,,,
2,test,190,"[106, 113): 'USA III'",LOC,,,,,,,,,
2,test,190,"[60, 64): 'IGLS'",ORG,,,,,,,,,
2,test,191,"[1249, 1260): 'Evelyne Leu'",ORG,,,,,,,,,
2,test,191,"[342, 349): 'Cuo Dan'",ORG,,,,,,,,,
2,test,191,"[1005, 1011): 'Tignes'",ORG,,,,,,,,,
2,test,191,"[346, 349): 'Dan'",PER,,,,,,,,,
2,test,191,"[11, 25): 'SKIING-CHINESE'",ORG,,,,,,,,,
2,test,191,"[65, 71): 'TIGNES'",ORG,,,,,,,,,
2,test,192,"[243, 248): 'Huber'",PER,,,,,,,,,
2,test,192,"[379, 389): 'Dostthaler'",PER,,,,,,,,,
2,test,192,"[850, 861): 'Austria III'",LOC,,,,,,,,,
2,test,192,"[225, 232): 'Italy I'",PER,,,,,,,,,
2,test,192,"[364, 372): 'German I'",PER,,,,,,,,,
2,test,192,"[461, 466): 'Guido'",PER,,,,,,,,,
2,test,192,"[27, 30): 'CUP'",MISC,,,,,,,,,
2,test,192,"[533, 538): 'Marco'",PER,,,,,,,,,
2,test,192,"[48, 52): 'IGLS'",ORG,,,,,,,,,
2,test,193,"[799, 811): 'Ranji Trophy'",LOC,,,,,,,,,
2,test,193,"[954, 960): 'Kanpur'",PER,,,,,,,,,
2,test,193,"[805, 811): 'Trophy'",MISC,,,,,,,,,
2,test,193,"[744, 750): 'United'",LOC,,,,,,,,,
2,test,193,"[64, 70): 'KANPUR'",ORG,,,,,,,,,
2,test,193,"[779, 786): 'Pradesh'",LOC,,,,,,,,,
2,test,193,"[1424, 1430): 'Africa'",LOC,,,,,,,,,
2,test,194,"[11, 37): 'FREESTYLE SKIING-WORLD CUP'",MISC,,,,,,,,,
2,test,194,"[55, 61): 'TIGNES'",ORG,,,,,,,,,
2,test,195,"[37, 40): 'CUP'",MISC,,,,,,,,,
2,test,195,"[741, 746): 'Thoma'",ORG,,,,,,,,,
2,test,195,"[61, 68): 'KUUSAMO'",ORG,,,,,,,,,
2,test,196,"[75, 79): 'Bali'",ORG,,,,,,,,,
2,test,196,"[126, 136): 'Grand Prix'",MISC,,,,,,,,,
2,test,196,"[237, 240): 'Jun'",PER,,,,,,,,,
2,test,197,"[211, 223): 'Horii Manabu'",ORG,,,,,,,,,
2,test,197,"[403, 410): 'Hiroaki'",PER,,,,,,,,,
2,test,197,"[429, 434): 'Casey'",PER,,,,,,,,,
2,test,197,"[747, 752): 'Kyoko'",PER,,,,,,,,,
2,test,197,"[1567, 1572): 'Kyoko'",PER,,,,,,,,,
2,test,197,"[67, 73): 'CHONJU'",ORG,,,,,,,,,
2,test,198,"[377, 385): 'Whistler'",PER,,,,,,,,,
2,test,198,"[11, 17): 'ALPINE'",PER,,,,,,,,,
2,test,198,"[377, 385): 'Whistler'",ORG,,,,,,,,,
2,test,200,"[245, 252): 'Tissier'",ORG,,,,,,,,,
2,test,200,"[364, 371): 'Chelsea'",LOC,,,,,,,,,
2,test,201,"[28, 35): 'IRELAND'",LOC,,,,,,,,,
2,test,202,"[188, 198): 'Harlequins'",PER,,,,,,,,,
2,test,202,"[242, 246): 'West'",LOC,,,,,,,,,
2,test,202,"[111, 125): 'Pilkington Cup'",ORG,,,,,,,,,
2,test,202,"[479, 489): 'Watsonians'",MISC,,,,,,,,,
2,test,203,"[157, 163): 'Millar'",ORG,,,,,,,,,
2,test,203,"[203, 209): 'Rowson'",ORG,,,,,,,,,
2,test,203,"[214, 221): 'Windass'",ORG,,,,,,,,,
2,test,203,"[432, 439): 'McCoist'",ORG,,,,,,,,,
2,test,203,"[472, 478): 'Wright'",ORG,,,,,,,,,
2,test,203,"[495, 503): 'McGinlay'",ORG,,,,,,,,,
2,test,204,"[746, 753): 'Wallaby'",LOC,,,,,,,,,
2,test,204,"[746, 753): 'Wallaby'",PER,,,,,,,,,
2,test,205,"[170, 179): 'Sturridge'",ORG,,,,,,,,,
2,test,205,"[627, 636): 'Wimbledon'",MISC,,,,,,,,,
2,test,205,"[271, 277): 'Branch'",ORG,,,,,,,,,
2,test,205,"[282, 293): 'Kanchelskis'",LOC,,,,,,,,,
2,test,206,"[897, 902): 'Queen'",ORG,,,,,,,,,
2,test,206,"[1340, 1344): 'East'",LOC,,,,,,,,,
2,test,206,"[1345, 1353): 'Stirling'",ORG,,,,,,,,,
2,test,206,"[725, 736): 'Stirling 16'",ORG,,,,,,,,,
2,test,206,"[897, 914): 'Queen of South 16'",ORG,,,,,,,,,
2,test,206,"[1282, 1287): 'Queen'",ORG,,,,,,,,,
2,test,206,"[1282, 1297): 'Queen's Park 16'",ORG,,,,,,,,,
2,test,208,"[759, 764): 'Ekoku'",PER,,,,,,,,,
2,test,208,"[754, 764): 'Efan Ekoku'",MISC,,,,,,,,,
2,test,208,"[855, 864): 'Wimbledon'",LOC,,,,,,,,,
2,test,208,"[754, 758): 'Efan'",MISC,,,,,,,,,
2,test,208,"[576, 585): 'Sheffield'",ORG,,,,,,,,,
2,test,209,"[603, 611): 'Scottish'",MISC,,,,,,,,,
2,test,209,"[570, 579): 'Inverness'",ORG,,,,,,,,,
2,test,209,"[698, 704): 'Huntly'",LOC,,,,,,,,,
2,test,210,"[1024, 1036): 'Sudbury Town'",PER,,,,,,,,,
2,test,210,"[1024, 1031): 'Sudbury'",ORG,,,,,,,,,
2,test,210,"[1081, 1088): 'Ashford'",ORG,,,,,,,,,
2,test,210,"[1089, 1093): 'Town'",LOC,,,,,,,,,
2,test,210,"[19, 33): 'ENGLISH LEAGUE'",MISC,,,,,,,,,
2,test,211,"[170, 180): 'Barbarians'",LOC,,,,,,,,,
2,test,213,"[130, 143): 'South African'",LOC,,,,,,,,,
2,test,213,"[678, 685): 'Henning'",ORG,,,,,,,,,
2,test,213,"[795, 803): 'Desvonde'",PER,,,,,,,,,
2,test,213,"[804, 809): 'Botes'",ORG,,,,,,,,,
2,test,213,"[264, 271): 'Clinton'",PER,,,,,,,,,
2,test,214,"[963, 970): 'Belfast'",ORG,,,,,,,,,
2,test,214,"[922, 928): 'Hafizi'",ORG,,,,,,,,,
2,test,214,"[259, 262): 'Cup'",MISC,,,,,,,,,
2,test,214,"[1166, 1171): 'Sokol'",ORG,,,,,,,,,
2,test,215,"[410, 424): 'Bellerive Oval'",PER,,,,,,,,,
2,test,215,"[501, 510): 'Tasmanian'",LOC,,,,,,,,,
2,test,216,"[127, 143): 'Sheffield Shield'",PER,,,,,,,,,
2,test,216,"[20, 36): 'SHEFFIELD SHIELD'",ORG,,,,,,,,,
2,test,216,"[127, 136): 'Sheffield'",ORG,,,,,,,,,
2,test,217,"[850, 863): 'Ko Jeong Woon'",ORG,,,,,,,,,
2,test,217,"[19, 24): 'SOUTH'",ORG,,,,,,,,,
2,test,217,"[192, 199): 'Group A'",ORG,,,,,,,,,
2,test,217,"[916, 923): 'Koreans'",ORG,,,,,,,,,
2,test,217,"[192, 199): 'Group A'",MISC,,,,,,,,,
2,test,217,"[1826, 1837): 'Kim Do Hoon'",ORG,,,,,,,,,
2,test,217,"[1917, 1925): 'Yoo Sang'",PER,,,,,,,,,
2,test,217,"[66, 75): 'ABU DHABI'",ORG,,,,,,,,,
2,test,217,"[400, 404): 'Hoon'",PER,,,,,,,,,
2,test,217,"[587, 591): 'Hong'",LOC,,,,,,,,,
2,test,217,"[1532, 1539): 'Suwandi'",PER,,,,,,,,,
2,test,217,"[1833, 1837): 'Hoon'",PER,,,,,,,,,
2,test,217,"[1898, 1907): 'Lee Young'",PER,,,,,,,,,
2,test,217,"[192, 197): 'Group'",ORG,,,,,,,,,
2,test,217,"[1646, 1651): 'Sakti'",ORG,,,,,,,,,
2,test,217,"[19, 30): 'SOUTH KOREA'",MISC,,,,,,,,,
2,test,217,"[583, 591): 'Sun Hong'",ORG,,,,,,,,,
2,test,217,"[1569, 1582): 'Aples Tecuari'",ORG,,,,,,,,,
2,test,217,"[577, 586): 'Hwang Sun'",PER,,,,,,,,,
2,test,219,"[231, 237): 'Jassem'",PER,,,,,,,,,
2,test,219,"[396, 407): 'Ronny Wabia'",ORG,,,,,,,,,
2,test,219,"[38, 47): 'ABU DHABI'",ORG,,,,,,,,,
2,test,219,"[116, 129): 'Arab Emirates'",LOC,,,,,,,,,
2,test,219,"[187, 195): 'Adnan Al'",PER,,,,,,,,,
2,test,219,"[446, 451): 'Group'",ORG,,,,,,,,,
2,test,219,"[343, 357): 'Hwang Sun Hong'",ORG,,,,,,,,,
2,test,220,"[213, 231): 'EASTERN CONFERENCE'",ORG,,,,,,,,,
2,test,220,"[232, 249): 'ATLANTIC DIVISION'",ORG,,,,,,,,,
2,test,220,"[622, 640): 'WESTERN CONFERENCE'",ORG,,,,,,,,,
2,test,220,"[832, 848): 'PACIFIC DIVISION'",ORG,,,,,,,,,
2,test,220,"[1167, 1176): 'VANCOUVER'",LOC,,,,,,,,,
2,test,220,"[278, 281): 'NEW'",LOC,,,,,,,,,
2,test,220,"[282, 286): 'YORK'",ORG,,,,,,,,,
2,test,220,"[649, 657): 'DIVISION'",MISC,,,,,,,,,
2,test,220,"[950, 956): 'GOLDEN'",MISC,,,,,,,,,
2,test,220,"[369, 372): 'NEW'",ORG,,,,,,,,,
2,test,220,"[805, 814): 'VANCOUVER'",LOC,,,,,,,,,
2,test,220,"[879, 881): 'LA'",ORG,,,,,,,,,
2,test,220,"[950, 956): 'GOLDEN'",ORG,,,,,,,,,
2,test,220,"[278, 286): 'NEW YORK'",LOC,,,,,,,,,
2,test,221,"[234, 244): 'SACRAMENTO'",LOC,,,,,,,,,
2,test,221,"[248, 257): 'Vancouver'",LOC,,,,,,,,,
2,test,221,"[160, 166): 'BOSTON'",LOC,,,,,,,,,
2,test,221,"[351, 353): 'LA'",ORG,,,,,,,,,
2,test,221,"[335, 341): 'GOLDEN'",ORG,,,,,,,,,
2,test,222,"[218, 236): 'EASTERN CONFERENCE'",ORG,,,,,,,,,
2,test,222,"[424, 441): 'ATLANTIC DIVISION'",ORG,,,,,,,,,
2,test,222,"[651, 669): 'WESTERN CONFERENCE'",ORG,,,,,,,,,
2,test,222,"[851, 867): 'PACIFIC DIVISION'",ORG,,,,,,,,,
2,test,222,"[247, 255): 'DIVISION'",MISC,,,,,,,,,
2,test,222,"[859, 867): 'DIVISION'",MISC,,,,,,,,,
2,test,222,"[1248, 1256): 'COLORADO'",LOC,,,,,,,,,
2,test,222,"[1272, 1281): 'TAMPA BAY'",LOC,,,,,,,,,
2,test,222,"[512, 515): 'NEW'",ORG,,,,,,,,,
2,test,222,"[827, 834): 'PHOENIX'",LOC,,,,,,,,,
2,test,222,"[910, 919): 'VANCOUVER'",LOC,,,,,,,,,
2,test,223,"[76, 91): 'National Hockey'",MISC,,,,,,,,,
2,test,223,"[180, 182): 'OT'",PER,,,,,,,,,
2,test,223,"[92, 98): 'League'",MISC,,,,,,,,,
2,test,223,"[169, 176): 'Anaheim'",PER,,,,,,,,,
2,test,224,"[447, 454): 'Buffalo'",PER,,,,,,,,,
2,test,224,"[166, 181): 'National Hockey'",ORG,,,,,,,,,
2,test,224,"[27, 42): 'CANUCKS RW BURE'",ORG,,,,,,,,,
2,test,224,"[166, 188): 'National Hockey League'",MISC,,,,,,,,,
2,test,224,"[924, 928): 'Bure'",ORG,,,,,,,,,
2,test,225,"[34, 41): 'RIBALTA'",LOC,,,,,,,,,
2,test,225,"[45, 48): 'IBF'",MISC,,,,,,,,,
2,test,225,"[98, 104): 'Schulz'",PER,,,,,,,,,
2,test,227,"[363, 371): 'New Year'",LOC,,,,,,,,,
2,test,227,"[413, 422): 'Christmas'",MISC,,,,,,,,,
2,test,227,"[122, 133): 'Davor Suker'",LOC,,,,,,,,,
2,test,227,"[363, 366): 'New'",LOC,,,,,,,,,
2,test,227,"[146, 155): 'Mijatovic'",PER,,,,,,,,,
2,test,227,"[19, 25): 'BALKAN'",MISC,,,,,,,,,
2,test,227,"[556, 567): 'Montenegrin'",ORG,,,,,,,,,
2,test,228,"[740, 748): 'Tenerife'",MISC,,,,,,,,,
2,test,228,"[831, 836): 'Super'",MISC,,,,,,,,,
2,test,228,"[27, 35): 'VOLENDAM'",PER,,,,,,,,,
2,test,229,"[414, 420): 'Bilbao'",ORG,,,,,,,,,
1,dev,0,"[549, 553): 'Road'",ORG,,,,,,,,,
1,dev,0,"[364, 370): 'Surrey'",LOC,,,,,,,,,
1,dev,0,"[772, 779): 'Simmons'",ORG,,,,,,,,,
1,dev,0,"[1237, 1241): 'Such'",ORG,,,,,,,,,
1,dev,0,"[1637, 1643): 'Surrey'",LOC,,,,,,,,,
1,dev,0,"[1879, 1889): 'Australian'",ORG,,,,,,,,,
1,dev,0,"[1609, 1613): 'Mark'",PER,,,,,,,,,
1,dev,0,"[1942, 1945): 'Tim'",PER,,,,,,,,,
1,dev,0,"[2248, 2254): 'Martin'",PER,,,,,,,,,
1,dev,0,"[20, 34): 'LEICESTERSHIRE'",LOC,,,,,,,,,
1,dev,0,"[93, 97): 'West'",ORG,,,,,,,,,
1,dev,0,"[402, 406): 'Kent'",PER,,,,,,,,,
1,dev,0,"[543, 553): 'Grace Road'",ORG,,,,,,,,,
1,dev,0,"[819, 824): 'Essex'",LOC,,,,,,,,,
1,dev,0,"[1369, 1373): 'Oval'",MISC,,,,,,,,,
1,dev,0,"[1966, 1976): 'Derbyshire'",LOC,,,,,,,,,
1,dev,0,"[20, 34): 'LEICESTERSHIRE'",PER,,,,,,,,,
1,dev,0,"[1684, 1694): 'Derbyshire'",LOC,,,,,,,,,
1,dev,0,"[2225, 2235): 'ex-England'",PER,,,,,,,,,
1,dev,1,"[941, 951): 'T.O'Gorman'",ORG,,,,,,,,,
1,dev,1,"[446, 455): 'Tunbridge'",LOC,,,,,,,,,
1,dev,1,"[456, 461): 'Wells'",PER,,,,,,,,,
1,dev,1,"[941, 951): 'T.O'Gorman'",MISC,,,,,,,,,
1,dev,1,"[362, 364): 'A.'",PER,,,,,,,,,
1,dev,1,"[388, 390): 'D.'",PER,,,,,,,,,
1,dev,1,"[423, 429): 'Watkin'",PER,,,,,,,,,
1,dev,1,"[499, 501): 'M.'",PER,,,,,,,,,
1,dev,1,"[541, 545): 'Oval'",LOC,,,,,,,,,
1,dev,1,"[566, 572): 'Surrey'",LOC,,,,,,,,,
1,dev,1,"[601, 603): 'M.'",PER,,,,,,,,,
1,dev,1,"[616, 618): 'G.'",PER,,,,,,,,,
1,dev,1,"[630, 632): 'J.'",PER,,,,,,,,,
1,dev,1,"[647, 649): 'D.'",PER,,,,,,,,,
1,dev,1,"[685, 690): 'Athey'",PER,,,,,,,,,
1,dev,1,"[745, 747): 'W.'",LOC,,,,,,,,,
1,dev,1,"[446, 461): 'Tunbridge Wells'",PER,,,,,,,,,
1,dev,1,"[156, 165): 'Leicester'",ORG,,,,,,,,,
1,dev,2,"[445, 465): 'British Universities'",MISC,,,,,,,,,
1,dev,2,"[622, 629): 'Norfolk'",ORG,,,,,,,,,
1,dev,2,"[506, 520): 'Minor Counties'",LOC,,,,,,,,,
1,dev,2,"[562, 568): 'Arrive'",LOC,,,,,,,,,
1,dev,2,"[614, 618): 'Duke'",PER,,,,,,,,,
1,dev,2,"[1446, 1452): 'Fourth'",PER,,,,,,,,,
1,dev,2,"[1527, 1532): 'Fifth'",LOC,,,,,,,,,
1,dev,2,"[1614, 1619): 'Sixth'",LOC,,,,,,,,,
1,dev,2,"[348, 351): 'The'",LOC,,,,,,,,,
1,dev,2,"[921, 927): 'Surrey'",LOC,,,,,,,,,
1,dev,2,"[996, 1001): 'First'",MISC,,,,,,,,,
1,dev,2,"[1276, 1281): 'Third'",MISC,,,,,,,,,
1,dev,2,"[1326, 1340): 'Minor Counties'",ORG,,,,,,,,,
1,dev,2,"[1527, 1532): 'Fifth'",MISC,,,,,,,,,
1,dev,2,"[1614, 1619): 'Sixth'",MISC,,,,,,,,,
1,dev,2,"[194, 218): 'and County Cricket Board'",ORG,,,,,,,,,
1,dev,2,"[198, 204): 'County'",ORG,,,,,,,,,
1,dev,2,"[619, 621): 'of'",ORG,,,,,,,,,
1,dev,2,"[811, 815): 'Oval'",LOC,,,,,,,,,
1,dev,2,"[1341, 1343): 'XI'",ORG,,,,,,,,,
1,dev,2,"[1633, 1637): 'Oval'",LOC,,,,,,,,,
1,dev,2,"[194, 204): 'and County'",ORG,,,,,,,,,
1,dev,2,"[562, 568): 'Arrive'",ORG,,,,,,,,,
1,dev,2,"[1446, 1452): 'Fourth'",ORG,,,,,,,,,
1,dev,2,"[25, 41): 'ASHES INTINERARY'",ORG,,,,,,,,,
1,dev,2,"[562, 568): 'Arrive'",MISC,,,,,,,,,
1,dev,2,"[1527, 1532): 'Fifth'",PER,,,,,,,,,
1,dev,2,"[1614, 1619): 'Sixth'",PER,,,,,,,,,
1,dev,2,"[87, 92): 'Ashes'",PER,,,,,,,,,
1,dev,2,"[189, 193): 'Test'",PER,,,,,,,,,
1,dev,2,"[205, 218): 'Cricket Board'",PER,,,,,,,,,
1,dev,2,"[506, 520): 'Minor Counties'",PER,,,,,,,,,
1,dev,2,"[811, 815): 'Oval'",PER,,,,,,,,,
1,dev,2,"[864, 868): 'Lord'",PER,,,,,,,,,
1,dev,2,"[996, 1001): 'First'",PER,,,,,,,,,
1,dev,2,"[1028, 1038): 'Birmingham'",ORG,,,,,,,,,
1,dev,2,"[1181, 1201): 'British Universities'",MISC,,,,,,,,,
1,dev,2,"[1633, 1637): 'Oval'",PER,,,,,,,,,
1,dev,2,"[189, 193): 'Test'",ORG,,,,,,,,,
1,dev,2,"[512, 520): 'Counties'",PER,,,,,,,,,
1,dev,2,"[506, 524): 'Minor Counties and'",ORG,,,,,,,,,
1,dev,2,"[716, 721): 'First'",ORG,,,,,,,,,
1,dev,2,"[1556, 1566): 'Nottingham'",ORG,,,,,,,,,
1,dev,2,"[198, 204): 'County'",LOC,,,,,,,,,
1,dev,3,"[606, 617): 'Southampton'",LOC,,,,,,,,,
1,dev,3,"[1174, 1177): 'the'",LOC,,,,,,,,,
1,dev,3,"[1143, 1148): 'Teddy'",ORG,,,,,,,,,
1,dev,3,"[1149, 1159): 'Sheringham'",PER,,,,,,,,,
1,dev,3,"[357, 362): 'David'",PER,,,,,,,,,
1,dev,3,"[592, 617): 'Blackburn and Southampton'",ORG,,,,,,,,,
1,dev,3,"[138, 145): 'England'",ORG,,,,,,,,,
1,dev,3,"[1118, 1122): 'Euro'",ORG,,,,,,,,,
1,dev,3,"[307, 328): 'European championship'",MISC,,,,,,,,,
1,dev,3,"[1143, 1159): 'Teddy Sheringham'",ORG,,,,,,,,,
1,dev,3,"[707, 711): 'Alan'",LOC,,,,,,,,,
1,dev,3,"[828, 832): 'Alan'",LOC,,,,,,,,,
1,dev,4,"[23, 36): 'INTERNATIONAL'",ORG,,,,,,,,,
1,dev,5,"[193, 199): 'Cosmin'",PER,,,,,,,,,
1,dev,5,"[200, 206): 'Contra'",ORG,,,,,,,,,
1,dev,5,"[95, 104): 'Lithuania'",ORG,,,,,,,,,
1,dev,5,"[45, 53): 'UNDER-21'",MISC,,,,,,,,,
1,dev,5,"[193, 199): 'Cosmin'",LOC,,,,,,,,,
1,dev,6,"[262, 267): 'Rotor'",PER,,,,,,,,,
1,dev,6,"[47, 56): 'VOLGOGRAD'",ORG,,,,,,,,,
1,dev,6,"[567, 572): 'Rotor'",PER,,,,,,,,,
1,dev,6,"[19, 24): 'ROTOR'",MISC,,,,,,,,,
1,dev,6,"[262, 269): 'Rotor's'",ORG,,,,,,,,,
1,dev,6,"[358, 365): 'Anatoly'",PER,,,,,,,,,
1,dev,6,"[47, 56): 'VOLGOGRAD'",PER,,,,,,,,,
1,dev,6,"[699, 708): 'Volgograd'",MISC,,,,,,,,,
1,dev,6,"[192, 205): 'Dynamo Moscow'",LOC,,,,,,,,,
1,dev,7,"[1191, 1196): 'Macho'",LOC,,,,,,,,,
1,dev,7,"[274, 292): 'Mexican Ariel Cruz'",ORG,,,,,,,,,
1,dev,7,"[1265, 1275): 'Panamanian'",ORG,,,,,,,,,
1,dev,7,"[993, 1022): 'Panamanian Boxing Association'",MISC,,,,,,,,,
1,dev,7,"[282, 287): 'Ariel'",PER,,,,,,,,,
1,dev,7,"[288, 292): 'Cruz'",ORG,,,,,,,,,
1,dev,7,"[1191, 1196): 'Macho'",ORG,,,,,,,,,
1,dev,7,"[462, 467): 'Duran'",ORG,,,,,,,,,
1,dev,7,"[1199, 1206): 'Camacho'",MISC,,,,,,,,,
1,dev,7,"[75, 79): 'CITY'",LOC,,,,,,,,,
1,dev,7,"[1011, 1022): 'Association'",ORG,,,,,,,,,
1,dev,7,"[1033, 1038): 'Ramon'",PER,,,,,,,,,
1,dev,7,"[340, 346): 'Panama'",LOC,,,,,,,,,
1,dev,7,"[347, 351): 'City'",ORG,,,,,,,,,
1,dev,7,"[28, 35): 'ROBERTO'",MISC,,,,,,,,,
1,dev,7,"[53, 58): 'SANDS'",PER,,,,,,,,,
1,dev,7,"[449, 455): 'Legend'",LOC,,,,,,,,,
1,dev,7,"[91, 101): 'Panamanian'",PER,,,,,,,,,
1,dev,7,"[993, 1003): 'Panamanian'",PER,,,,,,,,,
1,dev,7,"[68, 74): 'PANAMA'",LOC,,,,,,,,,
1,dev,7,"[91, 101): 'Panamanian'",LOC,,,,,,,,,
1,dev,7,"[241, 246): 'Duran'",ORG,,,,,,,,,
1,dev,7,"[364, 369): 'Duran'",ORG,,,,,,,,,
1,dev,7,"[435, 444): 'Return of'",ORG,,,,,,,,,
1,dev,7,"[593, 598): 'Duran'",MISC,,,,,,,,,
1,dev,7,"[1056, 1061): 'Duran'",ORG,,,,,,,,,
1,dev,7,"[19, 27): 'PANAMA'S'",ORG,,,,,,,,,
1,dev,7,"[116, 123): 'Roberto'",MISC,,,,,,,,,
1,dev,7,"[274, 292): 'Mexican Ariel Cruz'",PER,,,,,,,,,
1,dev,7,"[1168, 1179): 'Puerto Rico'",PER,,,,,,,,,
1,dev,7,"[1182, 1188): 'Hector'",ORG,,,,,,,,,
1,dev,7,"[1182, 1196): 'Hector "" Macho'",PER,,,,,,,,,
1,dev,8,"[117, 121): 'Open'",MISC,,,,,,,,,
1,dev,8,"[19, 23): 'HONG'",MISC,,,,,,,,,
1,dev,8,"[19, 23): 'HONG'",LOC,,,,,,,,,
1,dev,8,"[107, 111): 'Hong'",LOC,,,,,,,,,
1,dev,8,"[112, 121): 'Kong Open'",MISC,,,,,,,,,
1,dev,9,"[148, 153): 'Ulsan'",LOC,,,,,,,,,
1,dev,10,"[35, 41): 'KOREAN'",MISC,,,,,,,,,
1,dev,10,"[189, 194): 'Lotte'",PER,,,,,,,,,
1,dev,10,"[286, 292): 'Haitai'",PER,,,,,,,,,
1,dev,11,"[131, 146): 'National Tennis'",LOC,,,,,,,,,
1,dev,11,"[45, 49): 'U.S.'",ORG,,,,,,,,,
1,dev,11,"[50, 54): 'OPEN'",MISC,,,,,,,,,
1,dev,11,"[98, 123): 'Open Tennis Championships'",MISC,,,,,,,,,
1,dev,11,"[147, 153): 'Centre'",LOC,,,,,,,,,
1,dev,11,"[1357, 1364): 'Rittner'",PER,,,,,,,,,
1,dev,11,"[1650, 1655): 'Women'",MISC,,,,,,,,,
1,dev,11,"[56, 59): 'NEW'",ORG,,,,,,,,,
1,dev,11,"[60, 64): 'YORK'",LOC,,,,,,,,,
1,dev,11,"[1733, 1736): 'Add'",ORG,,,,,,,,,
1,dev,12,"[1387, 1395): 'ST LOUIS'",ORG,,,,,,,,,
1,dev,12,"[657, 663): 'KANSAS'",ORG,,,,,,,,,
1,dev,12,"[664, 668): 'CITY'",LOC,,,,,,,,,
1,dev,12,"[712, 721): 'MILWAUKEE'",ORG,,,,,,,,,
1,dev,12,"[782, 791): 'BALTIMORE'",LOC,,,,,,,,,
1,dev,12,"[1277, 1280): 'SAN'",LOC,,,,,,,,,
1,dev,12,"[1281, 1286): 'DIEGO'",ORG,,,,,,,,,
1,dev,12,"[1290, 1298): 'MONTREAL'",ORG,,,,,,,,,
1,dev,12,"[1327, 1334): 'HOUSTON'",LOC,,,,,,,,,
1,dev,12,"[1349, 1352): 'SAN'",LOC,,,,,,,,,
1,dev,12,"[1353, 1362): 'FRANCISCO'",ORG,,,,,,,,,
1,dev,12,"[1375, 1383): 'COLORADO'",LOC,,,,,,,,,
1,dev,12,"[745, 749): 'YORK'",ORG,,,,,,,,,
1,dev,12,"[764, 770): 'BOSTON'",LOC,,,,,,,,,
1,dev,12,"[1255, 1262): 'FLORIDA'",LOC,,,,,,,,,
