num_models,fold,doc_offset,model_span,model_ent_type,error_type,corpus_span,corpus_ent_type,correct_span,correct_ent_type,notes,time_started,time_stopped,time_elapsed
2,train,157,"[22, 39): 'MASTERKOVA BREAKS'",PER,,,,,,,,,
2,train,158,"[115, 121): 'German'",MISC,,,,,,,,,
2,train,158,"[122, 126): 'Open'",MISC,,,,,,,,,
2,train,159,"[11, 20): 'ATHLETICS'",LOC,,,,,,,,,
2,train,159,"[1908, 1915): 'Ludmila'",PER,,,,,,,,,
2,train,159,"[48, 62): 'OLYMPIC SPRINT'",MISC,,,,,,,,,
2,train,159,"[260, 268): 'Sporting'",MISC,,,,,,,,,
2,train,159,"[11, 20): 'ATHLETICS'",MISC,,,,,,,,,
2,train,159,"[688, 695): 'Atlanta'",MISC,,,,,,,,,
2,train,159,"[696, 701): 'Games'",MISC,,,,,,,,,
2,train,161,"[34, 43): 'SIX PORTO'",MISC,,,,,,,,,
2,train,161,"[34, 37): 'SIX'",ORG,,,,,,,,,
2,train,161,"[34, 37): 'SIX'",MISC,,,,,,,,,
2,train,161,"[56, 75): 'WORLD CUP QUALIFIER'",ORG,,,,,,,,,
2,train,162,"[1000, 1004): 'Rene'",PER,,,,,,,,,
2,train,162,"[440, 444): 'UEFA'",MISC,,,,,,,,,
2,train,162,"[42, 46): 'EURO'",MISC,,,,,,,,,
2,train,163,"[59, 63): 'PAO.'",ORG,,,,,,,,,
2,train,167,"[798, 801): 'EPS'",ORG,,,,,,,,,
2,train,167,"[441, 454): 'Distillers YR'",ORG,,,,,,,,,
2,train,167,"[626, 629): 'WED'",MISC,,,,,,,,,
2,train,167,"[669, 672): 'WED'",ORG,,,,,,,,,
2,train,167,"[586, 598): 'TUE McCarthy'",MISC,,,,,,,,,
2,train,167,"[432, 436): '71.8'",ORG,,,,,,,,,
2,train,167,"[590, 598): 'McCarthy'",MISC,,,,,,,,,
2,train,172,"[26, 48): 'Property Capital stake'",ORG,,,,,,,,,
2,train,173,"[1267, 1275): 'American'",MISC,,,,,,,,,
2,train,174,"[300, 313): 'BLACK SEA TBN'",ORG,,,,,,,,,
2,train,174,"[459, 468): 'St Croix/'",LOC,,,,,,,,,
2,train,174,"[543, 550): 'Caribs/'",LOC,,,,,,,,,
2,train,174,"[875, 879): 'ASIA'",ORG,,,,,,,,,
2,train,174,"[416, 434): 'WESTERN HEMISPHERE'",ORG,,,,,,,,,
2,train,174,"[222, 252): 'ASIA PACIFIC Petrobulk Rainbow'",LOC,,,,,,,,,
2,train,174,"[797, 805): 'Mideast/'",LOC,,,,,,,,,
2,train,174,"[654, 661): 'MIDEAST'",LOC,,,,,,,,,
2,train,180,"[288, 292): 'Umar'",PER,,,,,,,,,
2,train,185,"[21, 33): 'Chechens say'",MISC,,,,,,,,,
2,train,186,"[34, 46): 'CIS airports'",LOC,,,,,,,,,
2,train,191,"[2209, 2224): 'Baath socialism'",MISC,,,,,,,,,
2,train,196,"[919, 937): 'Theodore Roosevelt'",LOC,,,,,,,,,
2,train,198,"[11, 33): 'WSC-India Rice Weather'",LOC,,,,,,,,,
2,train,207,"[125, 150): 'Beirut Secondary Market ('",ORG,,,,,,,,,
2,train,208,"[3038, 3045): 'Digital'",MISC,,,,,,,,,
2,train,209,"[195, 216): 'The Natural Law Party'",MISC,,,,,,,,,
2,train,211,"[1806, 1829): 'Cuban interior ministry'",MISC,,,,,,,,,
2,train,213,"[483, 492): 'Whittier,'",LOC,,,,,,,,,
2,train,215,"[11, 19): 'RESEARCH'",MISC,,,,,,,,,
2,train,216,"[205, 233): 'Securities Products Business'",MISC,,,,,,,,,
2,train,217,"[365, 374): 'Paramount'",ORG,,,,,,,,,
2,train,218,"[67, 72): 'Dutch'",ORG,,,,,,,,,
2,train,218,"[129, 134): 'Dutch'",ORG,,,,,,,,,
2,train,219,"[101, 151): 'Dredging group Koninklijke Boskalis Westminster NV'",LOC,,,,,,,,,
2,train,220,"[262, 270): 'Republic'",ORG,,,,,,,,,
2,train,223,"[11, 14): 'Sea'",LOC,,,,,,,,,
2,train,223,"[11, 14): 'Sea'",MISC,,,,,,,,,
2,train,226,"[513, 519): 'Sydney'",MISC,,,,,,,,,
2,train,231,"[1586, 1594): 'Shanghai'",MISC,,,,,,,,,
2,train,235,"[469, 474): 'Promo'",MISC,,,,,,,,,
2,train,236,"[1431, 1455): 'County Antrim Protestant'",LOC,,,,,,,,,
2,train,239,"[30, 37): 'TOSHIBA'",MISC,,,,,,,,,
2,train,240,"[21, 30): 'KANKKUNEN'",ORG,,,,,,,,,
2,train,240,"[45, 56): 'MCRAE ROLLS'",LOC,,,,,,,,,
2,train,245,"[17, 30): 'THUNDERSTORMS'",MISC,,,,,,,,,
2,train,247,"[11, 16): 'RUGBY'",LOC,,,,,,,,,
2,train,248,"[994, 1001): 'England'",ORG,,,,,,,,,
2,train,251,"[257, 272): 'Hearts Division'",ORG,,,,,,,,,
2,train,251,"[257, 276): 'Hearts Division one'",ORG,,,,,,,,,
2,train,252,"[32, 41): 'NEWCASTLE'",LOC,,,,,,,,,
2,train,252,"[1089, 1094): 'Frank'",PER,,,,,,,,,
2,train,252,"[1095, 1102): 'LeBoeuf'",PER,,,,,,,,,
2,train,253,"[373, 397): 'Blackburn Playing Monday'",ORG,,,,,,,,,
2,train,256,"[11, 22): 'RUGBY UNION'",LOC,,,,,,,,,
2,train,258,"[19, 27): 'YUGOSLAV'",ORG,,,,,,,,,
2,train,258,"[19, 27): 'YUGOSLAV'",LOC,,,,,,,,,
2,train,262,"[228, 244): 'EASTERN DIVISION'",ORG,,,,,,,,,
2,train,262,"[1085, 1101): 'WESTERN DIVISION'",ORG,,,,,,,,,
2,train,262,"[507, 529): 'WESTERN DIVISION TEXAS'",MISC,,,,,,,,,
2,train,263,"[329, 344): 'National League'",ORG,,,,,,,,,
2,train,270,"[113, 119): 'Nantes'",LOC,,,,,,,,,
2,train,271,"[19, 24): 'DUTCH'",ORG,,,,,,,,,
2,train,275,"[49, 64): 'SRI LANKA MATCH'",LOC,,,,,,,,,
2,train,275,"[49, 65): 'SRI LANKA MATCH.'",LOC,,,,,,,,,
2,train,279,"[11, 17): 'Soccer'",ORG,,,,,,,,,
2,train,286,"[284, 292): 'al-Ingaz'",ORG,,,,,,,,,
2,train,287,"[102, 111): 'Socialist'",ORG,,,,,,,,,
2,train,287,"[112, 117): 'Party'",ORG,,,,,,,,,
2,train,289,"[172, 179): 'Tibetan'",LOC,,,,,,,,,
2,train,295,"[2125, 2131): 'Senate'",PER,,,,,,,,,
2,train,295,"[2115, 2120): 'House'",LOC,,,,,,,,,
2,train,296,"[75, 92): 'Hurricane Edouard'",MISC,,,,,,,,,
2,train,301,"[2095, 2101): 'Prague'",PER,,,,,,,,,
2,train,307,"[1985, 1992): 'applets'",MISC,,,,,,,,,
2,train,307,"[705, 714): 'VeriSign.'",ORG,,,,,,,,,
2,train,309,"[11, 15): 'GOLF'",PER,,,,,,,,,
2,train,309,"[31, 36): 'WORLD'",MISC,,,,,,,,,
2,train,309,"[31, 43): 'WORLD SERIES'",MISC,,,,,,,,,
2,train,312,"[398, 400): '4.'",PER,,,,,,,,,
2,train,313,"[36, 41): 'GRAND'",MISC,,,,,,,,,
2,train,313,"[653, 655): '6.'",PER,,,,,,,,,
2,train,313,"[669, 674): 'World'",MISC,,,,,,,,,
2,train,314,"[393, 395): '2.'",PER,,,,,,,,,
2,train,315,"[424, 445): 'Ennea Ferrari F40 170'",MISC,,,,,,,,,
2,train,315,"[126, 131): '1,000'",MISC,,,,,,,,,
2,train,315,"[761, 766): 'David'",PER,,,,,,,,,
2,train,315,"[767, 774): 'Brabham'",PER,,,,,,,,,
2,train,315,"[424, 429): 'Ennea'",ORG,,,,,,,,,
2,train,317,"[1000, 1028): 'Sauber Heinz-Harald Frentzen'",ORG,,,,,,,,,
2,train,318,"[1027, 1039): 'Constructors'",ORG,,,,,,,,,
2,train,318,"[130, 137): 'Ferrari'",PER,,,,,,,,,
2,train,318,"[1177, 1185): 'Footwork'",ORG,,,,,,,,,
2,train,318,"[239, 247): 'Williams'",PER,,,,,,,,,
2,train,320,"[1238, 1245): 'Britain'",ORG,,,,,,,,,
2,train,321,"[468, 474): 'Yamaha'",MISC,,,,,,,,,
2,train,322,"[25, 39): 'EUROPEAN SUPER'",MISC,,,,,,,,,
2,train,323,"[91, 96): 'South'",MISC,,,,,,,,,
2,train,323,"[38, 50): 'WARWICKSHIRE'",LOC,,,,,,,,,
2,train,324,"[19, 30): 'HINCHCLIFFE'",LOC,,,,,,,,,
2,train,325,"[11, 18): 'CRICKET'",LOC,,,,,,,,,
2,train,333,"[11, 18): 'CRICKET'",LOC,,,,,,,,,
2,train,336,"[19, 23): 'TOGO'",ORG,,,,,,,,,
2,train,336,"[42, 60): 'AFRICA NATIONS CUP'",ORG,,,,,,,,,
2,train,337,"[43, 52): 'PENALTIES'",MISC,,,,,,,,,
2,train,337,"[33, 39): 'UGANDA'",MISC,,,,,,,,,
2,train,338,"[19, 27): 'YUGOSLAV'",LOC,,,,,,,,,
2,train,339,"[384, 390): 'Widzew'",PER,,,,,,,,,
2,train,340,"[208, 227): 'Arges Dacia Pitesti'",ORG,,,,,,,,,
2,train,340,"[208, 213): 'Arges'",ORG,,,,,,,,,
2,train,341,"[922, 930): 'Zaglebie'",ORG,,,,,,,,,
2,train,343,"[87, 97): 'Australian'",MISC,,,,,,,,,
2,train,344,"[11, 16): 'RUGBY'",ORG,,,,,,,,,
2,train,345,"[373, 379): 'Lisbet'",PER,,,,,,,,,
2,train,348,"[216, 224): 'AMERICAN'",MISC,,,,,,,,,
2,train,348,"[232, 248): 'EASTERN DIVISION'",ORG,,,,,,,,,
2,train,348,"[781, 792): 'KANSAS CITY'",ORG,,,,,,,,,
2,train,348,"[809, 825): 'EASTERN DIVISION'",ORG,,,,,,,,,
2,train,348,"[373, 380): 'CENTRAL'",MISC,,,,,,,,,
2,train,348,"[1378, 1380): 'ST'",ORG,,,,,,,,,
2,train,348,"[1381, 1386): 'LOUIS'",ORG,,,,,,,,,
2,train,349,"[763, 770): 'Seattle'",PER,,,,,,,,,
2,train,349,"[2093, 2101): 'Columbus'",LOC,,,,,,,,,
2,train,349,"[591, 598): 'Mariner'",PER,,,,,,,,,
2,train,349,"[40, 46): 'ANGELS'",PER,,,,,,,,,
2,train,352,"[367, 372): 'Mario'",PER,,,,,,,,,
2,train,352,"[373, 379): 'Jardel'",PER,,,,,,,,,
2,train,352,"[29, 43): 'PORTO KICK OFF'",ORG,,,,,,,,,
2,train,354,"[265, 270): 'Milan'",LOC,,,,,,,,,
2,train,354,"[386, 396): 'pre-season'",MISC,,,,,,,,,
2,train,356,"[19, 25): 'NORWAY'",ORG,,,,,,,,,
2,train,360,"[48, 62): 'EUROPEAN TOUR.'",MISC,,,,,,,,,
2,train,361,"[11, 18): 'CYCLING'",PER,,,,,,,,,
2,train,361,"[26, 31): 'GRAND'",MISC,,,,,,,,,
2,train,362,"[310, 317): 'Britain'",MISC,,,,,,,,,
2,train,362,"[204, 220): 'Swiss Grand Prix'",MISC,,,,,,,,,
2,train,363,"[11, 15): 'GOLF'",MISC,,,,,,,,,
2,train,364,"[60, 64): 'AJAX'",LOC,,,,,,,,,
2,train,364,"[60, 65): 'AJAX.'",ORG,,,,,,,,,
2,train,368,"[11, 16): 'DUTCH'",ORG,,,,,,,,,
2,train,368,"[391, 412): 'European championship'",MISC,,,,,,,,,
2,train,371,"[412, 418): 'Loftus'",MISC,,,,,,,,,
2,train,372,"[29, 32): 'AFL'",MISC,,,,,,,,,
2,train,374,"[1832, 1836): 'P.W.'",PER,,,,,,,,,
2,train,374,"[62, 86): 'Anton Ferreira CAPE TOWN'",PER,,,,,,,,,
2,train,375,"[409, 413): 'NATO'",MISC,,,,,,,,,
2,train,377,"[52, 59): 'Grozny.'",LOC,,,,,,,,,
2,train,378,"[399, 405): 'Mexico'",LOC,,,,,,,,,
2,train,380,"[11, 15): 'Port'",ORG,,,,,,,,,
2,train,383,"[246, 261): 'Egyptian Museum'",LOC,,,,,,,,,
2,train,383,"[246, 254): 'Egyptian'",ORG,,,,,,,,,
2,train,384,"[163, 168): 'Saudi'",LOC,,,,,,,,,
2,train,387,"[1034, 1045): 'Palestinian'",ORG,,,,,,,,,
2,train,391,"[1234, 1238): 'Marc'",PER,,,,,,,,,
2,train,391,"[1239, 1246): 'Dutroux'",PER,,,,,,,,,
2,train,393,"[596, 622): 'Garhi Habibullah northwest'",LOC,,,,,,,,,
2,train,394,"[415, 443): 'Supreme Coordination Council'",ORG,,,,,,,,,
2,train,397,"[68, 112): 'Irene Marushko BATKIVSHCHYNA COLLECTIVE FARM'",PER,,,,,,,,,
2,train,399,"[1011, 1021): 'Creedmoor,'",LOC,,,,,,,,,
2,train,399,"[1020, 1021): ','",LOC,,,,,,,,,
2,train,400,"[252, 259): 'Dow was'",MISC,,,,,,,,,
2,train,401,"[11, 23): 'RUGBY LEAGUE'",LOC,,,,,,,,,
2,train,401,"[48, 54): 'LEAGUE'",MISC,,,,,,,,,
2,train,402,"[486, 488): '7.'",PER,,,,,,,,,
2,train,402,"[535, 537): '8.'",PER,,,,,,,,,
2,train,404,"[21, 28): 'MAKINEN'",LOC,,,,,,,,,
2,train,408,"[31, 36): 'WASIM'",ORG,,,,,,,,,
2,train,408,"[31, 42): 'WASIM AKRAM'",LOC,,,,,,,,,
2,train,408,"[31, 36): 'WASIM'",PER,,,,,,,,,
2,train,409,"[20, 27): 'ENGLISH'",MISC,,,,,,,,,
2,train,410,"[103, 111): 'four-day'",MISC,,,,,,,,,
2,train,412,"[359, 366): 'England'",ORG,,,,,,,,,
2,train,412,"[30, 44): 'PAKISTAN FINAL'",LOC,,,,,,,,,
2,train,412,"[526, 528): 'G.'",PER,,,,,,,,,
2,train,412,"[568, 570): 'J.'",PER,,,,,,,,,
2,train,415,"[303, 310): 'English'",ORG,,,,,,,,,
2,train,415,"[837, 844): 'English'",ORG,,,,,,,,,
2,train,415,"[1098, 1106): 'Scottish'",ORG,,,,,,,,,
2,train,415,"[1240, 1248): 'Scottish'",ORG,,,,,,,,,
2,train,415,"[1377, 1385): 'Scottish'",ORG,,,,,,,,,
2,train,416,"[19, 24): 'COSTA'",LOC,,,,,,,,,
2,train,416,"[25, 29): 'RICA'",ORG,,,,,,,,,
2,train,417,"[64, 89): 'Mark Gleeson JOHANNESBURG'",PER,,,,,,,,,
2,train,417,"[511, 515): '1998'",MISC,,,,,,,,,
2,train,417,"[46, 54): 'HISTORIC'",LOC,,,,,,,,,
2,train,417,"[46, 62): 'HISTORIC VICTORY'",LOC,,,,,,,,,
2,train,420,"[761, 768): 'Atlanta'",MISC,,,,,,,,,
2,train,420,"[1453, 1487): 'Russian National Olympic Committee'",PER,,,,,,,,,
2,train,422,"[19, 26): 'HUNGARY'",PER,,,,,,,,,
2,train,425,"[19, 26): 'PLAYERS'",PER,,,,,,,,,
2,train,425,"[473, 476): 'CBF'",PER,,,,,,,,,
2,train,425,"[439, 471): 'Brazilian Football Confederation'",ORG,,,,,,,,,
2,train,430,"[137, 143): 'Puchon'",PER,,,,,,,,,
2,train,430,"[30, 35): 'SOUTH'",MISC,,,,,,,,,
2,train,432,"[19, 27): 'MOROCCAN'",ORG,,,,,,,,,
2,train,433,"[1015, 1043): 'New Yorker Rebecca Weinstein'",MISC,,,,,,,,,
2,train,434,"[263, 267): 'U.S.'",MISC,,,,,,,,,
2,train,434,"[1884, 1888): 'U.S.'",MISC,,,,,,,,,
2,train,434,"[11, 17): 'TENNIS'",MISC,,,,,,,,,
2,train,435,"[1043, 1046): 'ATP'",PER,,,,,,,,,
2,train,435,"[40, 45): 'AFTER'",MISC,,,,,,,,,
2,train,435,"[46, 58): 'OPEN VICTORY'",MISC,,,,,,,,,
2,train,435,"[2402, 2406): 'U.S.'",MISC,,,,,,,,,
2,train,436,"[2082, 2089): 'Ludmila'",PER,,,,,,,,,
2,train,436,"[2887, 2892): 'South'",LOC,,,,,,,,,
2,train,436,"[2893, 2898): 'Korea'",LOC,,,,,,,,,
2,train,437,"[941, 949): 'Colorado'",LOC,,,,,,,,,
2,train,437,"[21, 30): 'CUBS EDGE'",PER,,,,,,,,,
2,train,438,"[718, 735): 'CHICAGO BOSTON AT'",LOC,,,,,,,,,
2,train,438,"[736, 758): 'CALIFORNIA NEW YORK AT'",ORG,,,,,,,,,
2,train,438,"[697, 714): 'TORONTO MILWAUKEE'",ORG,,,,,,,,,
2,train,438,"[783, 790): 'EASTERN'",ORG,,,,,,,,,
2,train,438,"[1067, 1093): 'WESTERN DIVISION SAN DIEGO'",ORG,,,,,,,,,
2,train,438,"[228, 244): 'EASTERN DIVISION'",ORG,,,,,,,,,
2,train,438,"[705, 717): 'MILWAUKEE AT'",ORG,,,,,,,,,
2,train,438,"[926, 950): 'CENTRAL DIVISION HOUSTON'",MISC,,,,,,,,,
2,train,438,"[674, 693): 'BALTIMORE MINNESOTA'",LOC,,,,,,,,,
2,train,438,"[368, 375): 'CENTRAL'",MISC,,,,,,,,,
2,train,438,"[655, 662): 'DETROIT'",MISC,,,,,,,,,
2,train,438,"[684, 696): 'MINNESOTA AT'",ORG,,,,,,,,,
2,train,439,"[689, 699): 'MRI Friday'",MISC,,,,,,,,,
2,train,441,"[19, 28): 'BARCELONA'",LOC,,,,,,,,,
2,train,441,"[50, 58): 'SUPERCUP'",ORG,,,,,,,,,
2,train,444,"[943, 945): 'C.'",PER,,,,,,,,,
2,train,444,"[1040, 1042): 'E.'",PER,,,,,,,,,
2,train,444,"[390, 392): 'I.'",PER,,,,,,,,,
2,train,444,"[52, 59): 'ONE-DAY'",LOC,,,,,,,,,
2,train,444,"[358, 366): 'M. Bevan'",LOC,,,,,,,,,
2,train,451,"[11, 16): 'After'",PER,,,,,,,,,
2,train,464,"[220, 227): 'western'",LOC,,,,,,,,,
2,train,473,"[122, 127): 'Arlen'",PER,,,,,,,,,
2,train,473,"[578, 583): 'Crown'",PER,,,,,,,,,
2,train,483,"[296, 301): 'House'",PER,,,,,,,,,
2,train,483,"[2205, 2221): 'Dole White House'",LOC,,,,,,,,,
2,train,483,"[812, 820): 'Congress'",MISC,,,,,,,,,
2,train,483,"[2165, 2173): 'Gingrich'",ORG,,,,,,,,,
2,train,483,"[2174, 2182): 'Congress'",ORG,,,,,,,,,
2,train,484,"[2702, 2707): 'House'",PER,,,,,,,,,
2,train,484,"[296, 301): 'actor'",PER,,,,,,,,,
2,train,484,"[375, 378): 'Sen'",ORG,,,,,,,,,
2,train,484,"[117, 138): 'Democratic convention'",MISC,,,,,,,,,
2,train,484,"[3862, 3868): 'Senate'",LOC,,,,,,,,,
2,train,484,"[2316, 2321): 'House'",LOC,,,,,,,,,
2,train,488,"[873, 894): 'Grande Prairie, Alta.'",LOC,,,,,,,,,
2,train,488,"[1019, 1023): 'full'",MISC,,,,,,,,,
2,train,488,"[784, 785): '0'",MISC,,,,,,,,,
2,train,491,"[175, 188): 'Public School'",MISC,,,,,,,,,
2,train,491,"[440, 448): 'Fairmont'",ORG,,,,,,,,,
2,train,491,"[190, 201): 'Series 1996'",MISC,,,,,,,,,
2,train,492,"[63, 70): 'OHIO RE'",ORG,,,,,,,,,
2,train,492,"[137, 142): 'BONDS'",MISC,,,,,,,,,
2,train,492,"[63, 70): 'OHIO RE'",LOC,,,,,,,,,
2,train,496,"[121, 126): 'Tapie'",PER,,,,,,,,,
2,train,496,"[891, 900): 'Marseille'",PER,,,,,,,,,
2,train,496,"[2301, 2308): 'Supreme'",ORG,,,,,,,,,
2,train,501,"[11, 26): 'BRIGHT-BELGIANS'",LOC,,,,,,,,,
2,train,502,"[101, 108): 'Banharn'",PER,,,,,,,,,
2,train,505,"[11, 19): 'RESEARCH'",MISC,,,,,,,,,
2,train,506,"[336, 338): 'LE'",ORG,,,,,,,,,
2,train,506,"[200, 209): 'LA PRESSE'",LOC,,,,,,,,,
2,train,511,"[1096, 1100): 'U.S.'",ORG,,,,,,,,,
2,train,512,"[867, 882): 'Iraqi nationals'",MISC,,,,,,,,,
2,train,513,"[1032, 1042): 'Building ""'",ORG,,,,,,,,,
2,train,517,"[36, 40): 'CART'",MISC,,,,,,,,,
2,train,519,"[55, 61): 'ROVERS'",MISC,,,,,,,,,
2,train,521,"[35, 45): 'MANCHESTER'",MISC,,,,,,,,,
2,train,524,"[11, 18): 'CRICKET'",LOC,,,,,,,,,
2,train,526,"[19, 26): 'ROMANIA'",ORG,,,,,,,,,
2,train,528,"[196, 201): 'Grand'",MISC,,,,,,,,,
2,train,530,"[664, 671): 'DETROIT'",ORG,,,,,,,,,
2,train,530,"[714, 726): 'MILWAUKEE AT'",ORG,,,,,,,,,
2,train,530,"[727, 743): 'CHICAGO TEXAS AT'",LOC,,,,,,,,,
2,train,530,"[789, 796): 'SEATTLE'",ORG,,,,,,,,,
2,train,530,"[1255, 1272): 'SAN FRANCISCO LOS'",ORG,,,,,,,,,
2,train,530,"[1304, 1324): 'PITTSBURGH SAN DIEGO'",ORG,,,,,,,,,
2,train,530,"[1348, 1363): 'HOUSTON FLORIDA'",ORG,,,,,,,,,
2,train,530,"[1230, 1238): 'SCHEDULE'",ORG,,,,,,,,,
2,train,530,"[368, 375): 'CENTRAL'",MISC,,,,,,,,,
2,train,530,"[1319, 1324): 'DIEGO'",ORG,,,,,,,,,
2,train,533,"[136, 161): 'American League Cleveland'",ORG,,,,,,,,,
2,train,534,"[927, 947): 'Moroccan Karim Alami'",MISC,,,,,,,,,
2,train,536,"[34, 41): 'AUXERRE'",MISC,,,,,,,,,
2,train,544,"[78, 84): 'Gianni'",MISC,,,,,,,,,
2,train,545,"[476, 479): 'Aki'",ORG,,,,,,,,,
2,train,545,"[977, 979): '9.'",PER,,,,,,,,,
2,train,546,"[63, 84): 'Emese Bartha BUDAPEST'",PER,,,,,,,,,
2,train,547,"[236, 244): 'AGROTONZ'",ORG,,,,,,,,,
2,train,547,"[136, 157): 'Prague Stock Exchange'",LOC,,,,,,,,,
2,train,547,"[210, 213): 'CZK'",MISC,,,,,,,,,
2,train,551,"[31, 38): 'Ireland'",MISC,,,,,,,,,
2,train,553,"[1798, 1804): 'Lynch,'",LOC,,,,,,,,,
2,train,553,"[398, 402): 'SPLA'",MISC,,,,,,,,,
2,train,553,"[3167, 3175): 'Arabised'",MISC,,,,,,,,,
2,train,553,"[1798, 1803): 'Lynch'",LOC,,,,,,,,,
2,train,553,"[1556, 1571): 'Sudanese Father'",MISC,,,,,,,,,
2,train,553,"[1805, 1814): 'Batchelor'",ORG,,,,,,,,,
2,train,555,"[61, 81): 'Dmitry Kuznets NOVYE'",PER,,,,,,,,,
2,train,563,"[34, 46): 'CIS airports'",LOC,,,,,,,,,
2,train,564,"[346, 350): 'Tass'",PER,,,,,,,,,
2,train,564,"[88, 93): 'Urals'",LOC,,,,,,,,,
2,train,565,"[649, 659): 'Vyacheslav'",PER,,,,,,,,,
2,train,565,"[138, 148): 'separatist'",MISC,,,,,,,,,
2,train,573,"[713, 720): 'Ongania'",ORG,,,,,,,,,
2,train,581,"[2379, 2390): 'Georgia Rep'",LOC,,,,,,,,,
2,train,581,"[801, 813): 'Pennsylvania'",MISC,,,,,,,,,
2,train,581,"[1685, 1695): 'Republican'",LOC,,,,,,,,,
2,train,582,"[1274, 1284): 'Rudyard MT'",LOC,,,,,,,,,
2,train,582,"[1099, 1104): 'NORTH'",MISC,,,,,,,,,
2,train,582,"[1313, 1326): 'Wolf Point MT'",LOC,,,,,,,,,
2,train,582,"[1436, 1450): 'Coolee City WA'",LOC,,,,,,,,,
2,train,582,"[1193, 1204): 'Billings MT'",LOC,,,,,,,,,
2,train,583,"[155, 177): 'Birmingham Public Park'",LOC,,,,,,,,,
2,train,583,"[155, 184): 'Birmingham Public Park & Rec.'",ORG,,,,,,,,,
2,train,587,"[971, 974): 'ABC'",PER,,,,,,,,,
2,train,587,"[641, 644): 'ABC'",MISC,,,,,,,,,
2,train,587,"[718, 739): 'Republican convention'",MISC,,,,,,,,,
2,train,590,"[23, 33): 'Wisc. revs'",LOC,,,,,,,,,
2,train,590,"[146, 150): 'Wisc'",LOC,,,,,,,,,
2,train,592,"[226, 229): 'The'",MISC,,,,,,,,,
2,train,592,"[290, 305): 'Canadian border'",MISC,,,,,,,,,
2,train,594,"[701, 707): 'France'",MISC,,,,,,,,,
2,train,594,"[1998, 2030): 'Mercantile & General reinsurance'",ORG,,,,,,,,,
2,train,594,"[2053, 2054): '*'",ORG,,,,,,,,,
2,train,594,"[1236, 1246): 'Eurotunnel'",MISC,,,,,,,,,
2,train,594,"[1998, 2018): 'Mercantile & General'",MISC,,,,,,,,,
2,train,596,"[2320, 2333): 'Nirmal Hriday'",ORG,,,,,,,,,
2,train,596,"[2335, 2345): 'Immaculate'",ORG,,,,,,,,,
2,train,596,"[2335, 2345): 'Immaculate'",LOC,,,,,,,,,
2,train,601,"[1789, 1795): 'Bombay'",LOC,,,,,,,,,
2,train,601,"[933, 938): 'Dewas'",MISC,,,,,,,,,
2,train,602,"[119, 126): 'Humayun'",PER,,,,,,,,,
2,train,604,"[11, 27): 'HELIBOR INTEREST'",ORG,,,,,,,,,
2,train,608,"[483, 487): 'Home'",MISC,,,,,,,,,
2,train,610,"[221, 229): 'EXERCISE'",MISC,,,,,,,,,
2,train,614,"[87, 121): 'Transkaryotic Therapies Inc Nasdaq'",ORG,,,,,,,,,
2,train,616,"[1083, 1093): 'convention'",MISC,,,,,,,,,
2,train,616,"[451, 459): 'Congress'",LOC,,,,,,,,,
2,train,616,"[451, 459): 'Congress'",MISC,,,,,,,,,
2,train,617,"[1098, 1108): 'FDP Greens'",ORG,,,,,,,,,
2,train,620,"[273, 294): 'Airbus 310 Flight 150'",MISC,,,,,,,,,
2,train,620,"[162, 178): 'Stansted airport'",LOC,,,,,,,,,
2,train,623,"[238, 243): 'North'",MISC,,,,,,,,,
2,train,633,"[11, 18): 'ITALIAN'",ORG,,,,,,,,,
2,train,637,"[11, 15): 'GOLF'",PER,,,,,,,,,
2,train,639,"[243, 254): 'Netherlands'",PER,,,,,,,,,
2,train,639,"[353, 360): 'Germany'",ORG,,,,,,,,,
2,train,639,"[389, 396): 'Germany'",ORG,,,,,,,,,
2,train,640,"[381, 388): 'Germany'",ORG,,,,,,,,,
2,train,640,"[417, 424): 'Germany'",ORG,,,,,,,,,
2,train,640,"[20, 23): 'VAN'",PER,,,,,,,,,
2,train,643,"[11, 18): 'CYCLING'",PER,,,,,,,,,
2,train,646,"[147, 156): 'Liverpool'",LOC,,,,,,,,,
2,train,646,"[44, 46): 'OF'",LOC,,,,,,,,,
2,train,646,"[147, 156): 'Liverpool'",MISC,,,,,,,,,
2,train,647,"[622, 628): 'Mister'",LOC,,,,,,,,,
2,train,648,"[201, 205): '2000'",LOC,,,,,,,,,
2,train,648,"[201, 211): '2000 Games'",PER,,,,,,,,,
2,train,648,"[43, 50): 'OLYMPIC'",ORG,,,,,,,,,
2,train,650,"[44, 60): 'ENGLAND TRAINING'",LOC,,,,,,,,,
2,train,651,"[1098, 1105): 'Pirates'",PER,,,,,,,,,
2,train,653,"[40, 53): 'SOUTH AFRICAN'",MISC,,,,,,,,,
2,train,654,"[586, 589): 'MCC'",LOC,,,,,,,,,
2,train,656,"[19, 25): 'RUSSIA'",ORG,,,,,,,,,
2,train,659,"[267, 279): 'Hapoel Ironi'",ORG,,,,,,,,,
2,train,660,"[19, 37): 'SELES HAS WALKOVER'",PER,,,,,,,,,
2,train,661,"[11, 17): 'TENNIS'",ORG,,,,,,,,,
2,train,663,"[669, 676): 'DETROIT'",ORG,,,,,,,,,
2,train,663,"[709, 731): 'BALTIMORE MINNESOTA AT'",ORG,,,,,,,,,
